Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	Dia	Schlotterer	F	MU	MU10	1.1028718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU11	1.1038718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU12	1.3318718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU13	1.1648718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU14	1.1688718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU15	0.771871840081496	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU16	0.926871840081496	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU17	1.1898718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU18	0.971871840081496	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU19	1.1648718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU2	0.971871840081496	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU20	1.1198718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU3	0.897871840081496	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU4	0.771871840081496	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU5	1.1898718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU6	1.0548718400815	0.139085950700164
lmer_pop	Dia	Schlotterer	F	MU	MU7	1.1198718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU8	1.1038718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	MU	MU9	1.1038718400815	0.181162638759123
lmer_pop	Dia	Schlotterer	F	RE	RE10	1.169416679778	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE11	1.105416679778	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE12	1.088416679778	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE13	1.105416679778	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE15	0.957416679778005	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE16	0.714416679778005	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE17	0.865416679778005	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE18	0.957416679778005	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE2	1.021416679778	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE3	1.150416679778	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE4	0.833416679778005	0.159953784706401
lmer_pop	Dia	Schlotterer	F	RE	RE5	1.215416679778	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE6	0.948416679778005	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE7	1.292416679778	0.186194020424668
lmer_pop	Dia	Schlotterer	F	RE	RE8	0.957416679778005	0.186194020424668
lmer_pop	Dia	Schlotterer	F	UM	UM13	1.01594901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM17	1.40094901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM18	1.28294901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM2	1.21394901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM20	1.42494901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM21	1.28294901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM22	1.22194901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM23	1.28294901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM26	1.40094901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM28	1.46594901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM29	1.25894901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM4	0.791949014711547	0.145647360027312
lmer_pop	Dia	Schlotterer	F	UM	UM5	1.32394901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM7	1.15294901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	UM	UM9	1.42494901471155	0.186247559669719
lmer_pop	Dia	Schlotterer	F	VA	VA1	1.30966433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA11	0.864664330617561	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA18	0.965664330617561	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA22	1.30966433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA26	1.11666433061756	0.14382801630423
lmer_pop	Dia	Schlotterer	F	VA	VA30	0.814664330617561	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA34	1.30966433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA44	1.07966433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA46	1.08266433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA47	1.08266433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA48	1.23266433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA57	1.03966433061756	0.184828294029918
