Supervisor.PI	Diet	Batch	Population	Line	Sex	Individual	PercT4	PercT5	PercT6	TotalPerc	PercT4_asin	PercT5_asin	PercT6_asin	TotalPerc_asin	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Abbott	NS	1	YE	YE14	F	6	16.456	9.544	19.46	14.84884261	0.417700748665462	0.314071632970479	0.456862876877452	0.395578372180915	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE14	F	7	15.618	7.914	0.312	8.148909451	0.406281377633087	0.285167640011287	0.0558860466503118	0.289489440873901	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE14	F	8	16.185	5.732	0.07	6.985249965	0.414034124259079	0.241764267921148	0.0264606007932277	0.267474136471839	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE14	F	9	9.341	4.197	0.241	4.635328215	0.310600540061877	0.206326607191197	0.049111490769915	0.216997102853146	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE14	F	10	9.952	2.566	0.037	4.116700428	0.320949698895016	0.160880491792476	0.0192365704412313	0.204315082185468	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE14	F	11	14.384	8.309	1.605	8.0640436	0.388999055422659	0.292402272582979	0.127029957873388	0.287934743483207	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE14	F	12	8.319	4.375	0.559	4.44764536	0.292583370518639	0.210721000758781	0.0748361356500973	0.212489862221843	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	1	10.997	11.364	5.572	9.620534321	0.338017311707347	0.343840554834598	0.238299827933614	0.315371701088477	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	2	17.754	14.947	15.027	15.97441251	0.434938862984191	0.39695672571062	0.3980773507441	0.411167755013498	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	3	20.792	20.487	38.354	24.55664517	0.473475799220572	0.469707714053021	0.667858567468365	0.518464042752697	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	4	9.756	10.061	15.553	11.3328961	0.317661548988722	0.322765847335169	0.405385363871138	0.343350241688152	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	5	15.199	13.068	14.041	14.07449466	0.400478416878586	0.369872854647562	0.384087442554453	0.384569262102211	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	6	17.065	23.643	41.035	26.78518238	0.425853333408267	0.507782435775886	0.6952607262502	0.543978176423641	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	7	12.876	10.799	5.315	9.972438742	0.367015652253406	0.334840274884975	0.232635511375348	0.321290918344858	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	8	17.573	15.584	24.759	18.78219288	0.432565767112548	0.405812883548992	0.520811447326499	0.448244659813404	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	9	12.13	9.457	21.824	13.84894971	0.355737191073108	0.312588110916459	0.486077857820085	0.381315460913181	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	10	11.424	21.224	34.947	20.15856206	0.344784728605941	0.478778229531893	0.632496148202141	0.465626702314701	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	11	15.767	16.117	20.5	16.94321812	0.40832960522657	0.413110212524004	0.469868743008438	0.424232463826023	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE15	F	12	21.344	19.732	32.225	23.65812233	0.48024409293358	0.46028912421311	0.6036736846698	0.507960372286913	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	1	21.61	28.261	44.997	31.87805255	0.483482774493911	0.560501181597905	0.735284301590825	0.599956441795378	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	2	18.003	11.392	16.941	15.48566001	0.438188072755059	0.344281438870933	0.42420289862364	0.404455481261082	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	3	12.504	14.858	30.012	18.73723163	0.361427594076295	0.395707121478616	0.579770663618441	0.447668809458962	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	4	17.737	13.863	24.913	18.56562375	0.434716380931265	0.381518801551152	0.522593602113491	0.445465998359609	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	5	19.308	16.809	33.161	22.88084624	0.454940307511882	0.422440691437658	0.613650650766805	0.498762627590473	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	6	12.402	16.308	46.644	23.18855969	0.359883003466118	0.415701350098001	0.751812913680642	0.502416722778407	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	7	6.253	4.484	38.271	15.01467675	0.252742215936945	0.213369898558593	0.667004918484577	0.397904889321545	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	8	20.806	19.194	44.7	27.8987894	0.473648268395404	0.453494601258213	0.732298406847327	0.556471133030504	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	9	11.997	11.316	20.306	14.46409362	0.353695444088666	0.34308365035183	0.467461735374432	0.39013890850101	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	10	7.76	10.186	26.713	14.88708017	0.282302522217812	0.324837865402435	0.543162833576558	0.396115760260808	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	11	7.443	9.534	24.484	14.03134658	0.276321579714305	0.313901421861297	0.517619738946242	0.38394848921731	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE19	F	12	30.088	26.856	21.914	26.83359493	0.580599497654382	0.544777426698135	0.487166503528876	0.544524634513266	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	1	9.757	17.076	45.037	21.31447735	0.317678399574959	0.42599951242967	0.735686302945682	0.479883737552289	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	2	11.794	22.636	59.067	30.38616997	0.350560142554695	0.495842726147138	0.876572599228398	0.58384552984549	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	3	9.177	17.098	43.075	21.40852934	0.307771532928709	0.426291758366091	0.715924835066723	0.481031110801688	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	4	15.296	14.206	39.382	21.70921612	0.401827586829464	0.386456345744661	0.678403456836649	0.484687073508102	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	5	13.689	12.673	41.845	22.17082711	0.378994474668759	0.363974938634388	0.703482205245273	0.490264306172166	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	6	4.009	10.045	40.489	18.08995072	0.201587436804921	0.322499806172892	0.689705046774106	0.439318554246526	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	7	17.598	15.648	30.277	21.09376332	0.432894112457276	0.406694409763548	0.582658100341172	0.47718388918223	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	8	10.985	11.771	46.923	22.24361738	0.337825482072272	0.350203443637398	0.754608708344992	0.491139948416738	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	9	4.59	5.825	38.378	15.38736167	0.215916618162192	0.243757114071647	0.668105340566191	0.403095131227365	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	10	9.695	10.973	38.324	18.73946962	0.316632201934094	0.337633560568111	0.667550060061881	0.447697485530103	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE20	F	11	7.492	9.606	25.029	13.30891937	0.277253613976294	0.31512516702671	0.523933574064251	0.373432937693927	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	1	27.03	37.735	63.343	41.75570403	0.546738373733682	0.661483595834393	0.920464862695644	0.702576990167221	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	2	15.09	30.567	70.446	36.23764675	0.398958115547059	0.585809759619292	0.996033302091604	0.645974821085612	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	3	12.737	25.972	65.686	32.7743926	0.364935816694629	0.534751578888104	0.94495231210968	0.609538628101106	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	4	14.634	21.544	48.098	27.54713397	0.392548290489581	0.482680548377157	0.766373573286011	0.55254315280931	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	5	17.335	32.872	61.538	36.2638821	0.429430650209002	0.610577956406872	0.901827509115335	0.646247694231757	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	6	17.155	20.922	51.807	29.39203145	0.427048247764647	0.4750756580151	0.803472099247792	0.572986745950295	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	7	17.47	28.708	51.288	31.8128994	0.431211040587316	0.565453130133861	0.798279588302895	0.599257188926689	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	8	20.014	43.95	80.171	45.75333748	0.463822586041654	0.724749552098752	1.10928966206282	0.742880315133565	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	9	15.009	19.726	40.569	24.95334449	0.397825424736993	0.460213738441786	0.690519796982153	0.52305987639918	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	10	14.072	16.142	36.021	21.85604259	0.384533393041142	0.413450068549487	0.643719844845336	0.486465632009126	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	11	20.447	20.502	46.449	28.19301395	0.469212002243887	0.469893513329993	0.749858244310615	0.559745955585525	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE21	F	12	17.457	39.541	72.205	40.741063	0.431039832334644	0.680029996747382	1.01548292372932	0.692271290919905	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE22	F	1	19.625	43.073	77.391	42.0633829	0.458943442839526	0.715904640382626	1.07527626882838	0.705694871464133	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	2	28.272	32.812	53.359	36.21358437	0.560623323776559	0.609939167124925	0.819013480980697	0.645724511450957	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	3	17.067	11.617	37.097	21.07767466	0.425879914194532	0.347807281170567	0.654891338838578	0.476986684203073	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	4	18.203	17.351	36.208	23.22547132	0.440785193977041	0.429641944647473	0.645666414736479	0.502853905348977	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	5	15.912	19.432	51.132	27.96388267	0.410315307595349	0.456509148937467	0.796719130668551	0.557196548927855	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	6	14.152	20.527	46.417	26.54569024	0.385682339689766	0.470203066750757	0.749537426880256	0.541270270702367	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	7	16.539	17.239	39.069	23.38624156	0.418818871716276	0.428161260674635	0.675198145254483	0.504755257693446	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	8	20.578	14.594	22.915	19.17464849	0.470834122617945	0.391982113515917	0.499169049833821	0.453248868068468	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	9	18.147	18.031	47.957	26.78879432	0.440059124916777	0.438552344027486	0.764962474339925	0.544018957102543	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	10	20.047	23.666	53.168	30.70472187	0.464234850496413	0.508053049142134	0.817099398286206	0.587303553298509	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	11	30.994	22.141	39.329	30.38785351	0.590435147618992	0.489905199430842	0.677861022127542	0.583863832088123	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE22	F	12	24.008	38.215	53.624	38.15184023	0.512066341291609	0.666428763945915	0.821669968879786	0.665778752984168	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE23	F	1	27.174	32.062	64.922	38.80863357	0.548358222093255	0.601928603564439	0.936927038016406	0.67252832757207	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	2	16.849	19.71	43.405	26.38727951	0.422975274196945	0.46001266742584	0.719255421862587	0.539474858236187	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	3	14.896	11.773	4.403	10.66450401	0.396241036991971	0.350234472914398	0.211404427316955	0.332667586151821	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	4	22.141	32.518	55.839	36.4632328	0.489905199430842	0.606804751570312	0.843921700808009	0.648319752797882	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	5	21.899	28.438	45.737	32.02647137	0.486985174503462	0.562464819600581	0.742716345566589	0.601547923292107	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	6	23.758	38.776	76.12	44.28856923	0.509134597159544	0.672193471043212	1.06022972291914	0.728158914421019	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	7	22.279	35.087	74.631	43.85158506	0.491565219706759	0.633963583276833	1.04294708562758	0.72375799764964	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	8	8.627	5.824	29.97	15.87426622	0.298113616975895	0.243735765357971	0.579312366730613	0.409799271715548	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	9	23.534	29.231	48.288	33.39959877	0.506498724857551	0.571217909816004	0.768274816447312	0.616182385427474	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	10	27.531	27.622	43.388	32.2603251	0.552362566558559	0.553380694136732	0.719083919568878	0.604051569801224	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	11	8.531	8.428	28.07	14.34186105	0.29639965363876	0.294550960579391	0.558378041467303	0.388398294891289	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE23	F	12	25.56	38.687	59.143	39.30714511	0.530041313543186	0.671279969471805	0.877345522577838	0.677637308293898	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	1	18.66	17.044	31.004	21.12068639	0.446678406989972	0.42557416041228	0.590543258267165	0.477513772549919	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	2	13.323	11.407	21.195	14.78702822	0.37364015990167	0.344517432510111	0.478423525699008	0.394708427016622	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	3	15.738	24.056	54.685	30.70470761	0.407931576159362	0.512628036844849	0.832316990417748	0.587303398724969	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	4	9.398	13.309	32.584	17.22623737	0.311578565019212	0.373434124575814	0.607509029478394	0.427992292487941	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	5	11.606	7.081	17.866	11.95425717	0.347635600794604	0.269346426243506	0.436402546094402	0.353037206297301	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	6	12.341	13.068	39.716	21.06099248	0.358956672299415	0.369872854647562	0.681818906845811	0.476782145955586	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	7	13.514	13.517	1.981	10.14661528	0.376441987219068	0.376485861100957	0.141216896859013	0.32418624194708	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	8	17.429	15.796	24.058	18.54524347	0.430670905262359	0.408727336877684	0.512651432509701	0.445203870275087	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	9	10.603	11.728	23.096	14.66130105	0.331670015107238	0.349535760591377	0.501319372521621	0.392934353037706	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	10	14.346	15.275	15.906	15.12835632	0.388457334983605	0.401535796683141	0.410233286595895	0.399493611542296	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	11	15.915	15.029	33.804	21.33300705	0.410356313393288	0.398105334853298	0.620463184617748	0.480109933511566	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	12	11.693	12.902	28.084	16.43214831	0.348991513754724	0.367403621491371	0.558533813251745	0.417379015490115	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE24	F	13	10.116	12.549	29.245	15.90983377	0.323678934317936	0.362107313306356	0.57137180469281	0.410285696316876	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	1	11.154	12.721	26.614	15.88837787	0.340518692513853	0.364695790915901	0.542043429981404	0.409992316585502	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	2	9.234	11.39	17.738	12.34354097	0.30875733990835	0.344249962825987	0.43472947042496	0.358995298047502	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	3	15.601	13.378	12.864	14.01249486	0.406047182608511	0.374448699156556	0.366836476957321	0.383677018253748	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	4	11.488	13.408	33.834	17.34574548	0.345789470014419	0.374889128138719	0.620780246640153	0.429572562461563	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	5	14.085	15.108	37.215	21.0037645	0.38472028226032	0.399209484728961	0.656112310981286	0.476080028471637	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	6	11.559	10.84	21.905	14.86812564	0.34690125975486	0.33550023166658	0.487057711473769	0.395849445866608	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	7	9.045	13.17	26.189	15.26464891	0.305477984384365	0.371383484841953	0.537222694740903	0.40139191019281	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	8	9.566	13.644	16.948	13.23334288	0.314445816894954	0.378339439939136	0.424296196008127	0.372319101524105	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	9	10.002	15.637	29.36	18.101698	0.32178388624865	0.40654300213284	0.572635125549882	0.439471122832797	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	10	7.01	9.046	28.488	14.28786727	0.267959227935562	0.305495416159706	0.563018850960602	0.387627449014755	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE26	F	11	9.642	9.491	34.423	16.41144844	0.315735502087291	0.313168602236495	0.626991534450034	0.417099644843456	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE27	F	1	11.242	20.972	42.296	23.39691461	0.341914006194503	0.475690013844588	0.708050030134484	0.504881321533385	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	2	6.172	9.931	18.557	11.02399315	0.251064372018798	0.320598784613977	0.445355094554672	0.338448483958937	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	3	14.412	18.864	33.232	20.96811599	0.389397836959078	0.449291064230315	0.614404496798248	0.475642309855526	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	4	14.591	12.628	29.598	18.58348078	0.391939624330628	0.363298078992711	0.575245075321923	0.445695581498446	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	5	9.166	7.123	17.84	10.87918155	0.307580973057031	0.270163998662293	0.436063083503218	0.336129894037045	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	6	14.69	21.751	44.607	25.53106701	0.393339862400336	0.485193656383273	0.731363043851289	0.529709602087509	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	7	10.104	18.352	45.223	23.09947164	0.323479903650079	0.442712842576594	0.737555190026121	0.501360558597951	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	8	16.994	16.385	19.633	17.40343755	0.424908912127483	0.41674248392075	0.459044150201514	0.430333891071017	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	9	9.262	15.653	27.067	16.17850367	0.3092405946678	0.406763217083948	0.547154843083609	0.413945926809593	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	10	17.978	20.413	37.25	25.36324759	0.437862643690522	0.468790363905996	0.656474311793909	0.52778313761709	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	11	19.431	24.841	35.475	25.51496618	0.456496512222146	0.521760847327633	0.638023498083277	0.529524955522282	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE27	F	12	11.913	9.07	21.55	14.12514748	0.352400882332416	0.305913518816529	0.482753514802772	0.385296991566542	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	-	-	-	0.08
Abbott	NS	1	YE	YE33	F	1	23.909	19.677	32.907	25.363602	0.510906629013044	0.459597763852236	0.61095044603966	0.527787210446053	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	2	15.009	15.334	27.879	19.03413845	0.397825424736993	0.402355171211405	0.556250492186609	0.451461767773951	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	3	13.44	13.101	21.686	15.75610744	0.37535846030874	0.370362133946692	0.484405451744606	0.408180138238239	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	4	15.09	16.509	23.163	17.78010769	0.398958115547059	0.418414991210645	0.502113850626895	0.435280376458902	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	5	13.187	9.239	2.179	8.467508711	0.37163477316822	0.30884368361286	0.148155774404115	0.295261287062933	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	6	13.965	10.786	27.946	17.08059635	0.382992398053499	0.334630790497116	0.556997311475703	0.42606058225779	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	7	14.107	12.334	15.311	13.81748154	0.385036392145227	0.358850246348421	0.402035907881158	0.380859728371814	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	8	11.189	11.919	22.068	15.05566785	0.341074220910798	0.352493481588248	0.4890255766591	0.398478326536068	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	9	17.386	18.28	34.501	23.01278116	0.430103883109154	0.441782122946331	0.627812165301835	0.500331449571716	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	10	11.716	11.038	22.126	14.43940936	0.349349241125813	0.338672038638264	0.489724539893203	0.389787894573129	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
Abbott	NS	1	YE	YE33	F	11	14.176	15.621	31.88	19.35950492	0.386026494296465	0.40632269538166	0.599977336843377	0.455592408417676	Turkey	40.231	32.26	680	YE	YE	YE	#132B69	+	+	+	0.08
