"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","TimeDeath_min","Censor","Country","Latitude","Longitude","Altitude"
"Parsch","NS",2,"VA","VA34","M",1,"Parsch_2_VA34_M_1",8,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA34","M",1,"Parsch_2_VA34_M_1",9,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA34","M",1,"Parsch_2_VA34_M_1",10,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA34","M",1,"Parsch_2_VA34_M_1",11,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA34","M",1,"Parsch_2_VA34_M_1",12,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA34","M",1,"Parsch_2_VA34_M_1",13,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA34","M",1,"Parsch_2_VA34_M_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA34","M",1,"Parsch_2_VA34_M_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",1,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",2,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",3,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",4,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",5,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",6,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","F",1,"Parsch_2_VA47_F_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",1,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",2,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",3,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",4,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",5,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",6,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA47","M",1,"Parsch_2_VA47_M_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",1,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",2,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",3,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",4,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",5,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",6,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","F",1,"Parsch_2_VA48_F_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",1,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",2,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",3,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",4,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",5,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",6,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA48","M",1,"Parsch_2_VA48_M_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",1,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",2,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",3,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",4,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",5,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",6,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","F",1,"Parsch_2_VA55_F_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",1,270,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",2,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",3,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",4,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",5,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",6,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",7,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",8,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",9,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",10,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",11,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",12,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",13,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",14,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA55","M",1,"Parsch_2_VA55_M_1",15,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",1,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",2,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",3,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",4,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",5,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",6,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",7,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",8,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",9,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",10,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","F",1,"Parsch_2_VA57_F_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",1,180,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",2,225,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",3,225,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",4,225,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",5,225,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",6,270,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",7,270,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",8,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",9,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",10,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",11,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",12,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",13,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",14,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA57","M",1,"Parsch_2_VA57_M_1",15,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",1,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",2,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",3,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",4,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",5,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",6,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",7,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",8,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",9,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",10,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","F",1,"Parsch_2_VA6_F_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",1,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",2,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",3,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",4,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",5,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",6,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",7,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",8,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",9,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",10,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",11,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",12,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",13,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",14,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA6","M",1,"Parsch_2_VA6_M_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",1,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",2,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",3,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",4,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",5,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",6,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","F",1,"Parsch_2_VA66_F_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",1,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",2,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",3,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",4,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",5,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",6,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA66","M",1,"Parsch_2_VA66_M_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",1,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",2,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",3,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",4,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",5,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",6,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",13,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","F",1,"Parsch_2_VA67_F_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",1,315,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",2,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",3,360,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",4,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",5,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",6,410,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",7,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",8,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",9,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",10,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",11,450,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",12,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",13,500,0,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",14,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA67","M",1,"Parsch_2_VA67_M_1",15,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",1,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",2,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",3,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",4,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",5,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",6,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",7,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",8,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",9,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",10,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",11,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",12,505,1,"Russia",57.979,33.244,217
"Parsch","NS",2,"VA","VA71","F",1,"Parsch_2_VA71_F_1",13,505,1,"Russia",57.979,33.244,217
