Supervisor.PI,Diet,Batch,Population,Line,ReplicateVialOld,ReplicateVial,ProportionEggtoAdultSurvival,Country,Latitude,Longitude,Altitude
StamenkovicRadak,NS,3,VA,VA48,3,StamenkovicRadak_3_VA48_3,0.68,Russia,57.979,33.244,217
StamenkovicRadak,NS,3,YE,YE24,1,StamenkovicRadak_3_YE24_1,0.3,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE24,2,StamenkovicRadak_3_YE24_2,0.33,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE24,3,StamenkovicRadak_3_YE24_3,0.4,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE33,1,StamenkovicRadak_3_YE33_1,0.53,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE33,2,StamenkovicRadak_3_YE33_2,0.1,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE33,3,StamenkovicRadak_3_YE33_3,0.28,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE40,1,StamenkovicRadak_3_YE40_1,0.58,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE40,2,StamenkovicRadak_3_YE40_2,0.58,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE40,3,StamenkovicRadak_3_YE40_3,0.58,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE41,1,StamenkovicRadak_3_YE41_1,0.4,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE41,2,StamenkovicRadak_3_YE41_2,0.28,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE41,3,StamenkovicRadak_3_YE41_3,0.63,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE48,1,StamenkovicRadak_3_YE48_1,0.5,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE48,2,StamenkovicRadak_3_YE48_2,0.73,Turkey,40.231,32.26,680
StamenkovicRadak,NS,3,YE,YE48,3,StamenkovicRadak_3_YE48_3,0.66,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,AK,AK16,1,StamenkovicRadak_4_AK16_1,1,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK16,2,StamenkovicRadak_4_AK16_2,0.9,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK16,3,StamenkovicRadak_4_AK16_3,0.98,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK17,1,StamenkovicRadak_4_AK17_1,0.65,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK17,2,StamenkovicRadak_4_AK17_2,0.65,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK17,3,StamenkovicRadak_4_AK17_3,0.78,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK18,1,StamenkovicRadak_4_AK18_1,0.23,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK18,2,StamenkovicRadak_4_AK18_2,0.58,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK18,3,StamenkovicRadak_4_AK18_3,0.63,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK19,1,StamenkovicRadak_4_AK19_1,0.58,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK19,2,StamenkovicRadak_4_AK19_2,0.58,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK19,3,StamenkovicRadak_4_AK19_3,0.7,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK20,1,StamenkovicRadak_4_AK20_1,0.6,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK20,2,StamenkovicRadak_4_AK20_2,0.6,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK20,3,StamenkovicRadak_4_AK20_3,0.68,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK21,1,StamenkovicRadak_4_AK21_1,0.68,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK21,2,StamenkovicRadak_4_AK21_2,0.63,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK21,3,StamenkovicRadak_4_AK21_3,0.93,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK24,1,StamenkovicRadak_4_AK24_1,0.68,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK24,2,StamenkovicRadak_4_AK24_2,0.43,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,AK,AK24,3,StamenkovicRadak_4_AK24_3,0.6,Finland,61.1,23.52,88
StamenkovicRadak,NS,4,GI,GI14,1,StamenkovicRadak_4_GI14_1,0.35,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI14,2,StamenkovicRadak_4_GI14_2,0.3,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI14,3,StamenkovicRadak_4_GI14_3,0.4,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI4,1,StamenkovicRadak_4_GI4_1,0.73,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI4,2,StamenkovicRadak_4_GI4_2,0.5,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI4,3,StamenkovicRadak_4_GI4_3,0.6,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI6,1,StamenkovicRadak_4_GI6_1,0.8,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI6,2,StamenkovicRadak_4_GI6_2,0.65,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI6,3,StamenkovicRadak_4_GI6_3,0.73,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI8,1,StamenkovicRadak_4_GI8_1,0.78,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI8,2,StamenkovicRadak_4_GI8_2,0.78,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI8,3,StamenkovicRadak_4_GI8_3,0.73,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI9,1,StamenkovicRadak_4_GI9_1,0.75,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI9,2,StamenkovicRadak_4_GI9_2,0.8,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,GI,GI9,3,StamenkovicRadak_4_GI9_3,0.68,Spain,41.618,0.62,173
StamenkovicRadak,NS,4,KA,KA23,1,StamenkovicRadak_4_KA23_1,0.68,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA23,2,StamenkovicRadak_4_KA23_2,0.65,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA23,3,StamenkovicRadak_4_KA23_3,0.45,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA24,1,StamenkovicRadak_4_KA24_1,0.68,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA24,2,StamenkovicRadak_4_KA24_2,0.7,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA24,3,StamenkovicRadak_4_KA24_3,0.8,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA25,1,StamenkovicRadak_4_KA25_1,0.78,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA25,2,StamenkovicRadak_4_KA25_2,0.73,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA25,3,StamenkovicRadak_4_KA25_3,0.8,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA28,1,StamenkovicRadak_4_KA28_1,0.55,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA28,2,StamenkovicRadak_4_KA28_2,0.53,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA28,3,StamenkovicRadak_4_KA28_3,0.53,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA29,1,StamenkovicRadak_4_KA29_1,0.55,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA29,2,StamenkovicRadak_4_KA29_2,0.7,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,KA,KA29,3,StamenkovicRadak_4_KA29_3,0.8,Denmark,55.945,10.213,15
StamenkovicRadak,NS,4,MA,MA27,1,StamenkovicRadak_4_MA27_1,0.4,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA27,2,StamenkovicRadak_4_MA27_2,0.38,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA27,3,StamenkovicRadak_4_MA27_3,0.58,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA30,1,StamenkovicRadak_4_MA30_1,0.58,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA30,2,StamenkovicRadak_4_MA30_2,0.78,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA30,3,StamenkovicRadak_4_MA30_3,0.68,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA31,1,StamenkovicRadak_4_MA31_1,0.6,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA31,2,StamenkovicRadak_4_MA31_2,0.55,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA31,3,StamenkovicRadak_4_MA31_3,0.5,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA32,1,StamenkovicRadak_4_MA32_1,0.73,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA32,2,StamenkovicRadak_4_MA32_2,0.7,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA32,3,StamenkovicRadak_4_MA32_3,0.65,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA33,1,StamenkovicRadak_4_MA33_1,0.61,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA33,2,StamenkovicRadak_4_MA33_2,0.63,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA33,3,StamenkovicRadak_4_MA33_3,0.8,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA6,1,StamenkovicRadak_4_MA6_1,0.28,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA6,2,StamenkovicRadak_4_MA6_2,0.4,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA6,3,StamenkovicRadak_4_MA6_3,0.65,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA7,1,StamenkovicRadak_4_MA7_1,0.58,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA7,2,StamenkovicRadak_4_MA7_2,0.6,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MA,MA7,3,StamenkovicRadak_4_MA7_3,0.7,Austria,48.375,15.56,572
StamenkovicRadak,NS,4,MU,MU16,1,StamenkovicRadak_4_MU16_1,0.78,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU16,2,StamenkovicRadak_4_MU16_2,0.8,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU16,3,StamenkovicRadak_4_MU16_3,0.88,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU17,1,StamenkovicRadak_4_MU17_1,0.78,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU17,2,StamenkovicRadak_4_MU17_2,0.73,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU17,3,StamenkovicRadak_4_MU17_3,0.85,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU18,1,StamenkovicRadak_4_MU18_1,0.9,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU18,2,StamenkovicRadak_4_MU18_2,0.8,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU18,3,StamenkovicRadak_4_MU18_3,0.7,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU19,1,StamenkovicRadak_4_MU19_1,0.73,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU19,2,StamenkovicRadak_4_MU19_2,0.68,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU19,3,StamenkovicRadak_4_MU19_3,0.63,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU20,1,StamenkovicRadak_4_MU20_1,0.7,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU20,2,StamenkovicRadak_4_MU20_2,0.63,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU20,3,StamenkovicRadak_4_MU20_3,0.65,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU4,1,StamenkovicRadak_4_MU4_1,0.68,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU4,2,StamenkovicRadak_4_MU4_2,0.83,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,MU,MU4,3,StamenkovicRadak_4_MU4_3,0.83,Germany,48.18,11.61,520
StamenkovicRadak,NS,4,RE,RE1,1,StamenkovicRadak_4_RE1_1,0.63,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE1,2,StamenkovicRadak_4_RE1_2,0.58,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE1,3,StamenkovicRadak_4_RE1_3,0.45,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE4,1,StamenkovicRadak_4_RE4_1,0.63,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE4,2,StamenkovicRadak_4_RE4_2,0.7,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE4,3,StamenkovicRadak_4_RE4_3,0.68,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE6,1,StamenkovicRadak_4_RE6_1,0.58,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE6,2,StamenkovicRadak_4_RE6_2,0.68,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE6,3,StamenkovicRadak_4_RE6_3,0.58,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE7,1,StamenkovicRadak_4_RE7_1,0.68,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE7,2,StamenkovicRadak_4_RE7_2,0.68,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,RE,RE7,3,StamenkovicRadak_4_RE7_3,0.65,Portugal,41.15,-8.41,175
StamenkovicRadak,NS,4,UM,UM24,1,StamenkovicRadak_4_UM24_1,0.43,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM24,2,StamenkovicRadak_4_UM24_2,0.48,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM24,3,StamenkovicRadak_4_UM24_3,0.63,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM29,1,StamenkovicRadak_4_UM29_1,0.83,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM29,2,StamenkovicRadak_4_UM29_2,0.85,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM29,3,StamenkovicRadak_4_UM29_3,0.83,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM4,1,StamenkovicRadak_4_UM4_1,0.48,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM4,2,StamenkovicRadak_4_UM4_2,0.58,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM4,3,StamenkovicRadak_4_UM4_3,0.55,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM6,1,StamenkovicRadak_4_UM6_1,0.78,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM6,2,StamenkovicRadak_4_UM6_2,0.78,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,UM,UM6,3,StamenkovicRadak_4_UM6_3,0.83,Ukraine,48.753,30.206,214
StamenkovicRadak,NS,4,VA,VA26,1,StamenkovicRadak_4_VA26_1,0.53,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA26,2,StamenkovicRadak_4_VA26_2,0.5,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA26,3,StamenkovicRadak_4_VA26_3,0.43,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA46,1,StamenkovicRadak_4_VA46_1,0.53,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA46,2,StamenkovicRadak_4_VA46_2,0.58,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA46,3,StamenkovicRadak_4_VA46_3,0.65,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA55,1,StamenkovicRadak_4_VA55_1,0.78,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA55,2,StamenkovicRadak_4_VA55_2,0.53,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA55,3,StamenkovicRadak_4_VA55_3,0.8,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA57,1,StamenkovicRadak_4_VA57_1,0.65,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA57,2,StamenkovicRadak_4_VA57_2,0.65,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA57,3,StamenkovicRadak_4_VA57_3,0.48,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA66,1,StamenkovicRadak_4_VA66_1,0.7,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA66,2,StamenkovicRadak_4_VA66_2,0.58,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA66,3,StamenkovicRadak_4_VA66_3,0.78,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA67,1,StamenkovicRadak_4_VA67_1,0.33,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA67,2,StamenkovicRadak_4_VA67_2,0.55,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA67,3,StamenkovicRadak_4_VA67_3,0.6,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA71,1,StamenkovicRadak_4_VA71_1,0.6,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA71,2,StamenkovicRadak_4_VA71_2,0.68,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,VA,VA71,3,StamenkovicRadak_4_VA71_3,0.88,Russia,57.979,33.244,217
StamenkovicRadak,NS,4,YE,YE26,1,StamenkovicRadak_4_YE26_1,0.48,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE26,2,StamenkovicRadak_4_YE26_2,0.4,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE26,3,StamenkovicRadak_4_YE26_3,0.38,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE49,1,StamenkovicRadak_4_YE49_1,0.45,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE49,2,StamenkovicRadak_4_YE49_2,0.65,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE49,3,StamenkovicRadak_4_YE49_3,0.55,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE51,1,StamenkovicRadak_4_YE51_1,0.58,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE51,2,StamenkovicRadak_4_YE51_2,0.55,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE51,3,StamenkovicRadak_4_YE51_3,0.55,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE69,1,StamenkovicRadak_4_YE69_1,0.5,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE69,2,StamenkovicRadak_4_YE69_2,0.68,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE69,3,StamenkovicRadak_4_YE69_3,0.6,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE80,1,StamenkovicRadak_4_YE80_1,0.53,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE80,2,StamenkovicRadak_4_YE80_2,0.6,Turkey,40.231,32.26,680
StamenkovicRadak,NS,4,YE,YE80,3,StamenkovicRadak_4_YE80_3,0.65,Turkey,40.231,32.26,680
Zwaan,NS,1,AK,AK1,1,Zwaan_1_AK1_1,0.75,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK1,2,Zwaan_1_AK1_2,0.7,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK10,1,Zwaan_1_AK10_1,0.78,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK10,2,Zwaan_1_AK10_2,0.95,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK10,3,Zwaan_1_AK10_3,0.98,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK2,1,Zwaan_1_AK2_1,0.8,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK2,2,Zwaan_1_AK2_2,0.7,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK2,3,Zwaan_1_AK2_3,0.7,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK21,1,Zwaan_1_AK21_1,0.98,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK21,2,Zwaan_1_AK21_2,0.68,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK3,1,Zwaan_1_AK3_1,0.85,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK3,2,Zwaan_1_AK3_2,0.7,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK3,3,Zwaan_1_AK3_3,0.75,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK4,1,Zwaan_1_AK4_1,0.7,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK4,2,Zwaan_1_AK4_2,0.4,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK4,3,Zwaan_1_AK4_3,0.45,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK5,1,Zwaan_1_AK5_1,0.85,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK5,2,Zwaan_1_AK5_2,0.63,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK5,3,Zwaan_1_AK5_3,0.6,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK6,1,Zwaan_1_AK6_1,0.58,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK6,2,Zwaan_1_AK6_2,0.7,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK6,3,Zwaan_1_AK6_3,0.7,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK7,1,Zwaan_1_AK7_1,0.88,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK7,2,Zwaan_1_AK7_2,0.7,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK7,3,Zwaan_1_AK7_3,0.88,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK8,1,Zwaan_1_AK8_1,0.63,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK8,2,Zwaan_1_AK8_2,0.83,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK8,3,Zwaan_1_AK8_3,0.88,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK9,1,Zwaan_1_AK9_1,0.73,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK9,2,Zwaan_1_AK9_2,0.65,Finland,61.1,23.52,88
Zwaan,NS,1,AK,AK9,3,Zwaan_1_AK9_3,0.9,Finland,61.1,23.52,88
Zwaan,NS,1,GI,GI1,1,Zwaan_1_GI1_1,0.6,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI1,2,Zwaan_1_GI1_2,0.58,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI1,3,Zwaan_1_GI1_3,0.48,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI10,2,Zwaan_1_GI10_2,0.7,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI10,3,Zwaan_1_GI10_3,0.85,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI15,1,Zwaan_1_GI15_1,0.7,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI15,2,Zwaan_1_GI15_2,0.58,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI15,3,Zwaan_1_GI15_3,0.73,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI2,1,Zwaan_1_GI2_1,0.68,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI2,2,Zwaan_1_GI2_2,0.88,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI2,3,Zwaan_1_GI2_3,0.43,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI3,1,Zwaan_1_GI3_1,0.55,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI3,2,Zwaan_1_GI3_2,0.73,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI3,3,Zwaan_1_GI3_3,0.25,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI4,1,Zwaan_1_GI4_1,0.3,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI4,2,Zwaan_1_GI4_2,0.55,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI4,3,Zwaan_1_GI4_3,0.53,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI5,1,Zwaan_1_GI5_1,0.78,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI5,2,Zwaan_1_GI5_2,0.48,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI5,3,Zwaan_1_GI5_3,0.58,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI6,1,Zwaan_1_GI6_1,0.75,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI6,2,Zwaan_1_GI6_2,0.7,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI6,3,Zwaan_1_GI6_3,0.88,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI7,1,Zwaan_1_GI7_1,0.58,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI7,2,Zwaan_1_GI7_2,0.78,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI7,3,Zwaan_1_GI7_3,0.9,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI8,1,Zwaan_1_GI8_1,0.7,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI8,2,Zwaan_1_GI8_2,0.48,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI8,3,Zwaan_1_GI8_3,0.65,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI9,1,Zwaan_1_GI9_1,0.6,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI9,2,Zwaan_1_GI9_2,0.25,Spain,41.618,0.62,173
Zwaan,NS,1,GI,GI9,3,Zwaan_1_GI9_3,0.58,Spain,41.618,0.62,173
Zwaan,NS,1,KA,KA1,1,Zwaan_1_KA1_1,0.7,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA1,2,Zwaan_1_KA1_2,0.65,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA1,3,Zwaan_1_KA1_3,0.73,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA10,1,Zwaan_1_KA10_1,0.8,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA10,2,Zwaan_1_KA10_2,0.45,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA10,3,Zwaan_1_KA10_3,0.83,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA11,1,Zwaan_1_KA11_1,0.73,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA11,2,Zwaan_1_KA11_2,0.35,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA11,3,Zwaan_1_KA11_3,0.7,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA13,1,Zwaan_1_KA13_1,0.7,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA13,2,Zwaan_1_KA13_2,0.28,Denmark,55.945,10.213,15
