Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,DW_micrograms,Country,Latitude,Longitude,Altitude
Hoedjes,NS,4,KA,KA24,F,13,0.402,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,14,0.438,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,15,0.446,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,16,0.404,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,17,0.434,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,18,0.389,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,19,0.42,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,20,0.46,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,21,0.43,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,22,0.317,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,23,0.437,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA24,F,24,0.43,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,1,0.423,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,2,0.385,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,3,0.385,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,4,0.532,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,5,0.524,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,6,0.431,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,7,0.51,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,8,0.425,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,9,0.47,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,10,0.475,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,11,0.453,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,12,0.33,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,13,0.437,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,14,0.42,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,15,0.4,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,16,0.442,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,17,0.46,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,18,0.577,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,19,0.46,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,20,0.366,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,21,0.434,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,22,0.387,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,23,0.507,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA25,F,24,0.468,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,1,0.387,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,2,0.558,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,3,0.467,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,4,0.504,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,5,0.53,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,6,0.488,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,7,0.321,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,8,0.486,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,9,0.411,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,10,0.523,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,11,0.315,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,12,0.49,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,13,0.52,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,14,0.466,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,15,0.539,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,16,0.47,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,17,0.528,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,18,0.438,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,19,0.449,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,20,0.497,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,21,0.447,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,22,0.533,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,23,0.461,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA28,F,24,0.476,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,1,0.515,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,2,0.472,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,3,0.62,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,4,0.397,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,5,0.519,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,6,0.54,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,7,0.458,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,8,0.485,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,9,0.55,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,10,0.44,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,11,0.597,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,12,0.55,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,13,0.595,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,14,0.469,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,15,0.603,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,16,0.474,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,17,0.52,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,18,0.495,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,19,0.492,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,20,0.538,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,21,0.486,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,22,0.532,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,23,0.496,Denmark,55.945,10.213,15
Hoedjes,NS,4,KA,KA29,F,24,0.427,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,1,0.408,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,2,0.428,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,3,0.429,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,4,0.52,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,5,0.501,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,6,0.4,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,7,0.472,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,8,0.48,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,9,0.5,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,10,0.524,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,11,0.478,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,12,0.47,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,13,0.451,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,14,0.441,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,15,0.408,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,16,0.503,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,17,0.507,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,18,0.458,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,19,0.462,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,20,0.496,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,21,0.416,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,22,0.496,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA3,F,23,0.512,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,1,0.502,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,2,0.34,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,3,0.429,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,4,0.383,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,5,0.416,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,6,0.39,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,7,0.446,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,8,0.478,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,9,0.48,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,10,0.422,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,11,0.546,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,12,0.442,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,13,0.444,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,14,0.455,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,15,0.41,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,16,0.418,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,17,0.505,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,18,0.373,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,19,0.406,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,20,0.52,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,21,0.46,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,22,0.487,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,23,0.47,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA5,F,24,0.423,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,1,0.435,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,2,0.409,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,3,0.41,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,4,0.482,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,5,0.387,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,6,0.448,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,7,0.487,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,8,0.374,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,9,0.369,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,10,0.414,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,11,0.359,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,12,0.213,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,13,0.385,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,14,0.409,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,15,0.387,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,16,0.47,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,17,0.401,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,18,0.363,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,19,0.456,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,20,0.402,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,21,0.416,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,22,0.438,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,23,0.442,Denmark,55.945,10.213,15
Hoedjes,NS,1,KA,KA6,F,24,0.439,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,1,0.496,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,2,0.523,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,3,0.469,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,4,0.491,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,5,0.503,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,6,0.471,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,7,0.468,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,8,0.533,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,9,0.543,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,10,0.411,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,11,0.48,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,12,0.458,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,13,0.474,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,14,0.483,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,15,0.448,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,16,0.5,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,17,0.525,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,18,0.536,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,19,0.463,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,20,0.428,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,21,0.518,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,22,0.559,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,23,0.445,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA7,F,24,0.495,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,1,0.492,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,2,0.449,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,3,0.47,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,4,0.447,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,5,0.43,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,6,0.427,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,7,0.408,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,8,0.416,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,9,0.506,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,10,0.479,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,11,0.432,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,12,0.567,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,13,0.53,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,14,0.475,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,15,0.42,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,16,0.6,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,17,0.544,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,18,0.526,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,19,0.479,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,20,0.462,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,21,0.464,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,22,0.428,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,23,0.485,Denmark,55.945,10.213,15
Hoedjes,NS,2,KA,KA9,F,24,0.5,Denmark,55.945,10.213,15
Hoedjes,NS,2,MA,MA12,F,1,0.457,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,2,0.436,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,3,0.446,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,4,0.407,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,5,0.367,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,6,0.388,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,7,0.423,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,8,0.415,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,9,0.452,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,10,0.475,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,11,0.422,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,12,0.402,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,13,0.464,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,14,0.35,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,15,0.505,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,16,0.421,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,17,0.459,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,18,0.481,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,19,0.451,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,20,0.48,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,21,0.436,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,22,0.421,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,23,0.402,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA12,F,24,0.525,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,1,0.506,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,2,0.435,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,3,0.469,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,4,0.436,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,5,0.507,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,6,0.492,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,7,0.495,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,8,0.41,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,9,0.447,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,10,0.454,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,11,0.535,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,12,0.475,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,13,0.555,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,14,0.393,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,15,0.445,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,16,0.495,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,17,0.461,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,18,0.444,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,19,0.387,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,20,0.429,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,21,0.492,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,22,0.492,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,23,0.342,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA13,F,24,0.44,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,1,0.356,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,2,0.374,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,3,0.336,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,4,0.394,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,5,0.368,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,6,0.435,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,7,0.387,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,8,0.353,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,9,0.396,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,10,0.367,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,11,0.386,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,12,0.424,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,13,0.479,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,14,0.429,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,15,0.33,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,16,0.384,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,17,0.328,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,18,0.397,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,19,0.384,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,20,0.411,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,21,0.41,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,22,0.412,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,23,0.439,Austria,48.375,15.56,572
Hoedjes,NS,4,MA,MA16,F,24,0.349,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,1,0.551,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,2,0.487,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,3,0.522,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,4,0.52,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,5,0.51,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,6,0.515,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,7,0.503,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,8,0.442,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,9,0.54,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,10,0.574,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,11,0.521,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,12,0.507,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,13,0.569,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,14,0.521,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,15,0.489,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,16,0.565,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,17,0.576,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,18,0.524,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,19,0.481,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,20,0.504,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,21,0.489,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,22,0.48,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,23,0.541,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA18,F,24,0.502,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,1,0.384,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,2,0.485,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,3,0.325,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,4,0.38,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,5,0.425,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,6,0.375,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,7,0.428,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,8,0.432,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,9,0.423,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,10,0.402,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,11,0.441,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,12,0.343,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,13,0.432,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,14,0.335,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,15,0.378,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,16,0.319,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,17,0.444,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,18,0.345,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,19,0.365,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,20,0.433,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,21,0.39,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,22,0.473,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,23,0.463,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA19,F,24,0.411,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,1,0.405,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,2,0.439,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,3,0.501,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,4,0.491,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,5,0.392,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,6,0.428,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,7,0.424,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,8,0.313,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,9,0.38,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,10,0.427,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,11,0.442,Austria,48.375,15.56,572
Hoedjes,NS,2,MA,MA20,F,12,0.424,Austria,48.375,15.56,572
