Supervisor.PI,Diet,Batch,Population,Line,ReplicateVialOld,ReplicateVial,Individual,DT_EggPupa,Country,Latitude,Longitude,Altitude
Schmidt,NS,1,KA,KA9,1,Schmidt_1_KA9_1,23,144,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA9,1,Schmidt_1_KA9_1,24,144,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA9,1,Schmidt_1_KA9_1,25,144,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA9,1,Schmidt_1_KA9_1,26,144,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA9,1,Schmidt_1_KA9_1,27,164,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA9,1,Schmidt_1_KA9_1,28,168,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,1,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,2,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,3,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,4,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,5,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,6,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,7,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,8,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,9,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,10,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,11,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,12,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,13,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,14,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,15,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,16,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,17,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,18,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,19,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,20,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,21,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,22,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,23,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,24,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,25,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,26,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,27,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,28,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA10,1,Schmidt_1_KA10_1,29,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,1,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,2,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,3,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,4,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,5,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,6,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,7,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,8,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,9,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,10,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,11,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,12,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,13,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,14,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,15,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,16,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,17,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,18,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,19,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,20,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,21,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,22,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,23,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,24,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,25,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,26,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,27,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,28,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,29,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,30,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,31,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,32,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA11,1,Schmidt_1_KA11_1,33,140,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,1,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,2,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,3,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,4,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,5,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,6,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,7,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,8,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,9,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,10,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,11,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,12,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,13,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,14,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,15,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,16,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,17,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,18,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,19,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,20,112,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,21,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,22,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,23,120,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,24,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,25,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,26,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,27,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,28,136,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,29,144,Denmark,55.945,10.213,15
Schmidt,NS,1,KA,KA13,1,Schmidt_1_KA13_1,30,144,Denmark,55.945,10.213,15
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,1,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,2,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,3,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,4,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,5,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,6,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,7,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,8,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,9,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,10,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,11,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,12,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,13,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,14,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,15,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,16,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,17,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,18,164,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,19,164,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,20,164,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,21,168,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,22,184,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM21,1,Schmidt_1_UM21_1,23,184,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,1,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,2,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,3,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,4,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,5,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,6,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,7,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,8,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,9,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,10,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,11,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,12,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,13,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,14,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,15,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,16,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,17,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,18,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,19,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,20,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,21,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,22,164,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,23,168,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM22,1,Schmidt_1_UM22_1,24,168,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,1,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,2,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,3,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,4,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,5,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,6,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,7,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,8,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,9,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,10,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,11,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,12,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,13,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,14,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,15,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,16,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,17,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,18,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM23,1,Schmidt_1_UM23_1,19,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,1,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,2,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,3,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,4,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,5,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,6,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,7,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,8,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,9,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,10,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,11,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,12,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,13,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,14,144,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,15,164,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,16,164,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,17,168,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,18,168,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,19,184,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM25,1,Schmidt_1_UM25_1,20,184,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,1,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,2,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,3,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,4,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,5,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,6,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,7,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,8,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,9,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,10,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,11,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,12,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,13,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,14,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,15,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,16,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,17,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,18,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,19,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,20,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,21,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,22,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,23,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,24,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,25,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,26,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,27,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM28,1,Schmidt_1_UM28_1,28,160,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,1,96,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,2,96,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,3,96,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,4,96,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,5,96,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,6,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,7,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,8,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,9,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,10,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,11,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,12,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,13,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,14,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,15,112,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,16,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM29,1,Schmidt_1_UM29_1,17,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,1,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,2,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,3,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,4,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,5,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,6,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,7,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,8,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,9,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,10,120,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,11,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,12,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,13,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,14,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,15,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,16,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,17,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,18,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,19,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,20,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,21,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,22,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,23,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,24,136,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,25,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,26,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,27,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,28,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,29,140,Ukraine,48.753,30.206,214
Schmidt,NS,1,UM,UM2,1,Schmidt_1_UM2_1,30,140,Ukraine,48.753,30.206,214
