Supervisor.PI,Diet,Batch,Population,Line,Individual,MostAdvancedStage,NumberOfEggs,Country,Latitude,Longitude,Altitude
Flatt,S,1,YE,YE23,11,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE23,12,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE23,13,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,1,14,1,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,2,14,2,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE24,10,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,1,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,10,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,11,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE26,12,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE27,1,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE27,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE27,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE27,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE27,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE27,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE27,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,1,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,10,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE33,11,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,1,6,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,2,10,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,10,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,11,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,12,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,13,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,14,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,15,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE40,16,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,1,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,10,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE41,11,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,1,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE48,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE49,1,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE49,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE49,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE49,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE49,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE49,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE49,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE49,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,1,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,10,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,11,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,12,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,13,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,14,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE51,15,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,1,14,2,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,10,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,11,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,12,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE69,13,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,1,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,2,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,3,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,4,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,5,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,6,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,7,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,8,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,9,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,10,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,11,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,12,8,0,Turkey,40.231,32.26,680
Flatt,S,1,YE,YE80,13,10,0,Turkey,40.231,32.26,680
Schlotterer,NS,1,GI,GI15,1,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,2,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,3,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,4,14,5,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,5,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,6,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,7,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,8,14,3,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,9,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,10,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,11,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,12,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,13,14,5,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,14,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI15,15,14,8,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI1,1,14,8,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI1,2,7,0,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI1,3,14,6,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI1,4,14,5,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI1,5,14,6,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI1,6,14,3,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI1,7,14,3,Spain,41.618,0.62,173
Schlotterer,NS,3,GI,GI1,8,14,5,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,1,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,2,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,3,8,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,4,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,5,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,6,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,7,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,8,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,9,14,8,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,10,14,7,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,11,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,12,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI8,13,14,7,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,1,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,2,14,4,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,3,14,8,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,4,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,5,14,3,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,6,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,7,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,8,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,9,14,3,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,10,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,11,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,12,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,13,8,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,14,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI4,15,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,RE,RE5,1,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,2,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,3,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,4,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,5,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,6,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,7,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,8,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,9,14,2,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,10,8,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,11,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,12,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,13,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,14,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE5,15,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,MU,MU6,1,8,0,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,2,9,0,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,3,14,1,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,4,7,0,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,5,7,0,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,6,7,0,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,7,7,0,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,8,7,0,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,9,7,0,Germany,48.18,11.61,520
Schlotterer,NS,1,MU,MU6,10,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,UM,UM7,1,14,3,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,2,14,2,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,3,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,4,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,5,14,3,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,6,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,7,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,8,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,9,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,10,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,11,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,12,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM7,13,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,MU,MU10,1,14,1,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,2,14,1,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,3,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,4,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,5,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,6,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,7,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,8,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,9,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,10,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,11,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,MU,MU10,12,7,0,Germany,48.18,11.61,520
Schlotterer,NS,2,RE,RE10,1,8,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,2,9,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,3,8,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,4,8,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,5,14,1,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,6,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,7,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,8,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,9,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,10,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,11,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,12,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,13,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,RE,RE10,14,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,2,UM,UM2,1,14,1,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,2,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,3,14,2,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,4,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,5,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,6,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,7,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,8,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,9,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,10,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,11,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,12,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,13,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM2,14,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,1,AK,AK4,1,14,2,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,2,14,3,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,3,14,8,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,4,14,4,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,5,14,3,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,6,14,5,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,7,7,0,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,8,14,3,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,9,14,1,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,10,14,6,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,11,14,13,Finland,61.1,23.52,88
Schlotterer,NS,1,AK,AK4,12,14,4,Finland,61.1,23.52,88
Schlotterer,NS,1,GI,GI11,1,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,2,8,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,3,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,4,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,5,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,6,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,7,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,8,8,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,9,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,10,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,11,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,12,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,13,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI11,14,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,YE,YE48,1,8,0,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,2,14,2,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,3,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,4,14,3,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,5,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,6,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,7,14,2,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,8,14,2,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,9,14,1,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,10,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,11,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,12,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,1,YE,YE48,13,7,0,Turkey,40.231,32.26,680
Schlotterer,NS,1,GI,GI3,1,14,1,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,2,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,3,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,4,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,5,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,6,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,7,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,8,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,9,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,10,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,11,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,12,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,13,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,14,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI3,15,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,1,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,2,14,13,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,3,14,3,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,4,14,4,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,5,14,6,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,6,14,3,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,7,14,14,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,8,14,2,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,9,14,5,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,10,7,0,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,11,14,3,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,12,14,3,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,13,14,15,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,14,14,3,Spain,41.618,0.62,173
Schlotterer,NS,1,GI,GI5,15,14,5,Spain,41.618,0.62,173
Schlotterer,NS,1,RE,RE13,1,8,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,2,9,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,3,14,3,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,4,14,2,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,5,14,5,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,6,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,7,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,8,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,9,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,10,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,11,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,12,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,13,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,14,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE13,15,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,1,14,2,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,2,14,1,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,3,8,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,4,14,1,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,5,14,5,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,6,14,3,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,7,14,1,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,8,14,1,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,9,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,10,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,11,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,12,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,13,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,14,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,RE,RE6,15,7,0,Portugal,41.15,-8.41,175
Schlotterer,NS,1,MA,MA12,1,14,1,Austria,48.375,15.56,572
Schlotterer,NS,1,MA,MA12,2,8,0,Austria,48.375,15.56,572
Schlotterer,NS,1,MA,MA12,3,7,0,Austria,48.375,15.56,572
