Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,AreaT4,AreaT5,AreaT6,PercT4,PercT5,PercT6,TotalArea,TotalBlack,TotalPerc,Orientation
Gibert,NS,2,KA,KA9,F,7,10166,8186,5894,21.444,17.115,0.713,24246,3623.05516,14.94289846,OK
Gibert,NS,2,KA,KA9,F,8,7663,5711,5478,32.833,28.944,21.267,18852,5333.99089,28.29403188,OK
Gibert,NS,2,KA,KA9,F,9,7364,8484,7630,22.352,21.122,14.758,23478,4564.02716,19.43959094,OK
Gibert,NS,2,KA,KA9,F,10,7909,7019,6121,42.863,39.635,48.554,21049,9144.00566,43.44152055,OK
Gibert,NS,1,KA,KA10,F,1,8510,7508,7671,35.488,38.785,44.583,23689,9351.96853,39.478106,OK
Gibert,NS,1,KA,KA10,F,2,8154,8093,7995,40.594,39.355,54.797,24242,10876.05506,44.86451225,OK
Gibert,NS,1,KA,KA10,F,3,8421,7297,6085,18.501,46.334,98.472,21803,10930.98239,50.13522171,OK
Gibert,NS,1,KA,KA10,F,4,7590,6718,4689,18.986,24.784,47.899,18997,5352.01063,28.17292536,OK
Gibert,NS,1,KA,KA10,F,5,10353,8812,7125,13.619,23.842,45.586,26290,6758.93461,25.70914648,OK
Gibert,NS,1,KA,KA10,F,6,8596,8021,7680,22.255,26.705,52.63,24297,8097.03185,33.32523295,OK
Gibert,NS,1,KA,KA10,F,7,7737,6903,6490,12.809,26.829,54.484,21130,6379.0498,30.18953999,OK
Gibert,NS,1,KA,KA10,F,8,7285,7405,6734,24.887,33.707,48.916,21424,7603.02474,35.48835297,OK
Gibert,NS,1,KA,KA10,F,9,7909,6682,6739,22.266,22.269,42.484,21330,6112.02928,28.65461453,OK
Gibert,NS,1,KA,KA10,F,10,12415,10018,7228,35.369,51.088,80.437,29661,15323.04355,51.66057635,OK
Gibert,NS,1,KA,KA11,F,1,7935,7925,6287,5.608,20.959,53.921,22147,5496.00882,24.81604199,OK
Gibert,NS,1,KA,KA11,F,2,8661,8115,7776,12.343,26.556,56.803,24552,7641.04791,31.12189602,OK
Gibert,NS,1,KA,KA11,F,3,13960,11960,10765,9.642,23.194,41.737,36685,8613.01365,23.47829808,OK
Gibert,NS,1,KA,KA11,F,4,10799,10480,9985,24.456,28.693,40.18,31264,9660.00284,30.89816671,OK
Gibert,NS,1,KA,KA11,F,5,8802,7925,8302,11.486,22.498,34.052,25029,5620.96126,22.457794,OK
Gibert,NS,1,KA,KA11,F,6,7643,7637,7771,11.959,18.502,38.18,23051,5293.99191,22.96643057,OK
Gibert,NS,1,KA,KA11,F,7,8751,8509,8007,14.49,24.68,45.185,25267,6986.00405,27.64872779,OK
Gibert,NS,1,KA,KA11,F,8,9330,8103,7539,10.397,23.979,67.9,24972,8032.03947,32.16418176,OK
Gibert,NS,1,KA,KA11,F,9,13903,12236,9821,12.033,20.914,28.561,35960,7036.96084,19.56885662,OK
Gibert,NS,1,KA,KA11,F,10,7909,8157,9879,15.931,25.536,48.416,25945,8125.97095,31.31998824,OK
Gibert,NS,2,KA,KA11,F,1,13805,10942,9320,11.134,22.683,24.925,34067,6342.03256,18.61635178,OK
Gibert,NS,2,KA,KA11,F,2,13486,12003,9134,15.683,18.745,32.286,34623,7313.97497,21.12461361,OK
Gibert,NS,2,KA,KA11,F,3,12671,10271,10097,12.106,20.193,26.602,33039,6293.97823,19.05014749,OK
Gibert,NS,2,KA,KA11,F,4,10356,9359,7709,18.907,18.26,13.166,27424,4681.92926,17.07237916,OK
Gibert,NS,2,KA,KA11,F,5,10740,9042,8884,7.598,8.615,16.986,28666,3104.02974,10.82826254,OK
Gibert,NS,2,KA,KA11,F,6,9368,9064,9059,11.006,18.171,34.043,27491,5762.01689,20.95964821,OK
Gibert,NS,2,KA,KA11,F,7,13913,15677,12317,21.174,25.681,42.502,41907,12206.92033,29.12859506,OK
Gibert,NS,2,KA,KA11,F,8,8482,10297,7815,11.2,18.549,53.269,26594,7022.94688,26.40801263,OK
Gibert,NS,2,KA,KA11,F,9,8240,8354,8129,21.335,29.148,38.529,24723,7325.05033,29.62848493,OK
Gibert,NS,2,KA,KA11,F,10,10754,9627,7627,12.358,18.479,16.546,28008,4369.91607,15.60238528,OK
Gibert,NS,1,KA,KA13,F,1,8965,7634,6218,20.19,22.033,11.611,22817,4214.0047,18.46870623,OK
Gibert,NS,1,KA,KA13,F,2,10110,8029,5686,20.04,11.658,9.642,23825,3510.30894,14.73372063,OK
Gibert,NS,1,KA,KA13,F,3,7517,6872,6046,18.757,17.826,68.243,20435,6760.93819,33.08509024,OK
Gibert,NS,1,KA,KA13,F,4,16061,10599,8084,16.226,20.653,33.412,34744,7496.09541,21.5752228,OK
Gibert,NS,1,KA,KA13,F,5,8242,10353,8313,12.558,25.384,60.387,26908,8683.00719,32.26924034,OK
Gibert,NS,1,KA,KA13,F,6,10217,8712,8379,20.241,29.603,59.41,27308,9625.00023,35.24608258,OK
Gibert,NS,1,KA,KA13,F,7,11745,12393,6292,16.611,18.373,33.853,30430,6357.9586,20.8937187,OK
Gibert,NS,1,KA,KA13,F,8,8664,6904,5187,22.645,33.401,55.061,20755,7123.98191,34.32417205,OK
Gibert,NS,1,KA,KA13,F,9,8300,7560,6331,14,17.87,56.358,22191,6080.99698,27.40298761,OK
Gibert,NS,1,KA,KA13,F,10,13666,13055,9606,16.464,12.915,23.943,36327,6235.98807,17.1662622,OK
Gibert,NS,2,KA,KA14,F,1,7354,7503,7016,9.396,24.883,58.196,21873,6640.98469,30.36156307,OK
Gibert,NS,2,KA,KA14,F,2,7682,7747,6653,25.97,52.33,84.518,22082,11672.00304,52.85754479,OK
Gibert,NS,2,KA,KA14,F,3,6858,7288,6795,20.225,39.174,69.61,20941,8972.03112,42.84432988,OK
Gibert,NS,2,KA,KA14,F,4,9444,7840,7222,19.684,30.268,43.271,24506,7356.99978,30.0212184,OK
Gibert,NS,2,KA,KA14,F,5,7308,8093,7355,17.474,30.434,77.852,22756,9466.03814,41.59798796,OK
Gibert,NS,2,KA,KA14,F,6,5924,7173,7084,20.037,36.08,77.061,20181,9234.01152,45.75596611,OK
