Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,AreaT4,AreaT5,AreaT6,PercT4,PercT5,PercT6,TotalArea,TotalBlack,TotalPerc,Orientation,Country,Latitude,Longitude,Altitude
Gibert,NS,2,YE,YE19,FALSE,2,8963,7914,7655,31.373,25.815,54.017,24532,8989.96244,36.64586026,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE19,FALSE,3,7638,6577,5328,22.545,38.939,73.311,19543,8189.01521,41.9025493,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE19,FALSE,4,7277,5687,5951,47.396,51.503,74.324,18915,10801.00377,57.10284837,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE19,FALSE,5,8763,7998,6881,42.794,50.75,77.009,23642,13108.01251,55.4437548,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE19,FALSE,6,8289,7455,4870,18.253,36.217,40.39,20614,6179.96152,29.97943883,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE19,FALSE,7,8235,8699,8085,17.049,31.981,60.532,25019,9080.02454,36.29251585,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE19,FALSE,8,8405,6790,6754,32.064,39.293,58.839,21949,9336.95996,42.53934102,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE19,FALSE,9,5812,4927,6061,29.284,53.542,72.183,16800,8715.01205,51.87507173,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE19,FALSE,10,8201,8295,6776,39.983,38.855,53.439,23272,10123.05472,43.49886009,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE20,FALSE,1,8792,7381,6419,26.069,30.308,45.77,22592,7466.99626,33.05150611,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE20,FALSE,2,11647,11228,9901,15.704,20.217,40.764,32776,8135.05328,24.82015279,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE20,FALSE,3,8743,8858,8350,12.833,24.802,50.287,25951,7517.91485,28.96965377,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE20,FALSE,4,10690,8490,8554,26.23,37.809,70.236,27734,12021.95854,43.34736619,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE20,FALSE,5,9885,10381,8421,11.351,18.216,50.03,28687,7226.07561,25.18937362,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE21,FALSE,1,7642,6654,6644,41.625,52.405,66.075,20940,11058.0342,52.80818625,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE21,FALSE,2,6355,5287,6729,31.204,60.904,64.274,18371,9528.00614,51.86438485,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE21,FALSE,3,6261,6530,6444,12.602,24.793,53.554,19235,5859.01388,30.46017094,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE21,FALSE,4,6978,6717,7798,35.096,51.615,62.939,21493,10823.96165,50.36040409,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE21,FALSE,5,7587,7149,7821,16.7,43.894,56.463,22557,8820.98229,39.10529898,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE21,FALSE,6,8290,8438,8811,9.976,35.186,66.326,25539,9639.98894,37.74614879,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE21,FALSE,7,7489,7904,6089,8.132,40.486,90.048,21482,9292.04164,43.25501182,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE21,FALSE,8,7218,8139,8019,23.538,40.189,60.157,23376,9793.94538,41.89743917,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,1,8430,7020,6030,30.771,51.994,80.829,21480,11117.9628,51.75960335,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,2,7247,9412,6706,20.077,28.836,44.632,23365,7162.04643,30.65288436,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,3,11486,7738,6939,20.712,31.106,36.345,26163,7307.94215,27.93235543,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,4,8190,8184,6580,33.223,41.752,70.957,22954,10806.91798,47.08076144,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,5,8239,8281,6689,23.134,33.776,56.032,23209,8450.9813,36.41251799,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,6,7655,7713,7499,19.739,50.59,68.582,22867,10555.99133,46.16255447,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,7,7358,7934,6364,40.962,55.697,71.873,21656,12006.98166,55.444134,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,8,13641,10739,6253,30.232,61.542,72.925,30633,15292.94275,49.92309846,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,9,15553,17550,9953,48.203,39.516,52.286,43056,19636.09617,45.60594614,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE22,FALSE,10,6460,6876,8118,25.882,49.651,71.508,21454,10890.9994,50.76442342,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,1,8974,8128,7233,38.188,58.871,62.878,24335,12759.99174,52.4347308,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,2,5833,5730,6248,30.619,41.187,56.562,17811,7680.01513,43.11950553,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,3,7170,5483,6425,34.909,47.656,39.844,19078,7675.93078,40.23446263,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,4,7979,7144,6111,37.298,52.142,58.452,21234,10273.03362,48.380115,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,5,7959,7122,6593,32.203,24.502,16.7,21674,5409.10021,24.95663103,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,6,10231,9128,8154,37.357,55.445,73.89,27513,14908.00487,54.18531193,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,7,7765,7638,5527,25.628,31.16,52.832,20930,7290.03964,34.8305764,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,8,8841,8459,8714,37.224,37.664,52.192,26014,11024.98248,42.38095825,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,9,6054,6596,4565,34.605,41.51,17.59,17215,5635.9698,32.73871507,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE23,FALSE,10,9129,9491,6919,14.35,37.783,60.948,25539,9112.98815,35.68263499,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,1,6663,7836,6444,23.518,31.713,47.657,20943,7123.0521,34.01161295,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,2,7490,6990,6190,25.594,15.107,17.383,20670,4048.9776,19.58866763,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,3,7791,7733,7167,31.164,36.377,42.207,22691,8265.99634,36.42852382,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,4,6982,6845,6352,41.965,27.115,20.86,20179,6111.04525,30.28418281,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,5,8110,7925,5869,41.319,32.315,58.153,21904,9324.93422,42.57183263,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,6,6740,7583,5906,16.499,16.128,28.31,20229,4007.00744,19.80823293,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,7,6302,6080,6149,40.146,41.382,55.733,18531,8473.04869,45.72364519,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,8,7985,6042,5999,21.979,37.298,73.929,20026,8443.56902,42.16303316,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,9,8529,7258,7237,22.98,37.724,55.382,23024,8705.96746,37.81257583,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE24,FALSE,10,8805,10155,9658,13.549,14.092,25.854,28618,5121.01137,17.89437197,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,1,9901,9551,7531,14.12,13.046,30.686,26983,4955.00732,18.36344113,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,2,8886,6831,6569,35.021,38.252,72.02,22286,10455.95398,46.91714072,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,3,7251,6056,5111,29.21,37.483,51.653,18418,7027.97241,38.15817358,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,4,6219,5902,5329,45.248,49.763,74.273,17450,9708.99355,55.63893152,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,5,7322,6816,5720,24.324,32.512,65.822,19858,7762.0396,39.08772082,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,6,14168,9662,7621,23.454,35.024,44.207,31451,10075.99707,32.03712782,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,7,10510,6480,4682,20.209,30.556,56.6,21672,6754.0067,31.16466731,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,8,9393,10561,5798,37.283,38.907,74.802,25752,11947.98042,46.39632036,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE26,FALSE,9,8182,6698,6732,16.94,28.068,45.365,21612,6319.99724,29.24300037,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,1,8645,8563,7514,37.987,33.516,42.6,24722,9354.91523,37.84044669,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,2,8151,9128,8761,50.804,33.206,40.041,26040,10680.06973,41.01409267,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,3,8797,7363,5742,27.612,35.692,46.674,21902,7737.05068,35.32577244,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,4,9919,7690,5529,33.058,40.637,61.44,23138,9801.02592,42.35900216,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,5,10323,9140,8329,40.783,37.801,28.623,27792,10049.05016,36.15806765,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,6,8401,7210,6416,22.45,39.764,58.764,22027,8523.30714,38.69481609,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,7,7499,9177,8714,29.524,32.843,44.664,25390,9120.02783,35.91976302,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,8,8177,9927,8741,18.54,26.685,60.153,26845,9423.00948,35.10154397,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,9,8969,9347,8867,21.173,24.682,12.947,27183,5354.0434,19.69629327,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE27,FALSE,10,7359,7861,4682,35.671,27.923,33.704,19902,6398.0772,32.14791076,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,1,10481,9247,6907,41.227,39.245,58.376,26635,11982.01734,44.98598588,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,2,12915,9571,5359,17.081,36.214,67.419,27845,9285.0373,33.34543832,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,3,7259,6244,4986,40.309,40.967,41.055,18489,7531.01209,40.73239272,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,4,10136,6772,6214,29.519,37.64,42.855,23122,8204.03634,35.48151691,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,5,13279,11232,6775,21.312,19.703,37.092,31286,7556.04444,24.15151966,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,6,8960,8264,5964,19.632,20.305,52.683,23188,6579.04652,28.37263464,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,7,11437,10125,7007,18.178,23.032,20.094,28569,5818.99444,20.36821184,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,8,4525,5524,3861,16.619,31.463,60.658,13910,4832.03125,34.73782351,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,9,12248,10850,10797,25.474,26.849,35.399,33895,9855.20205,29.07568093,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE33,FALSE,10,7525,8138,5789,37.063,33.423,29.988,21452,7244.95981,33.77288742,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,1,6973,8310,8542,17.209,27.064,35.483,23825,6479.95983,27.19815249,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,2,14872,10838,9146,11.068,32.257,58.485,34856,10491.08472,30.09836103,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,3,7000,6973,6229,13.371,30.661,47.841,20202,6053.97742,29.9672182,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,4,8516,8762,6041,28.863,25.12,31.683,23319,6572.95751,28.18713285,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,5,7018,7949,6219,25.506,38.646,47.773,21186,7832.98449,36.97245582,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,6,9138,8325,6764,27.763,43.231,66.869,24227,10658.98285,43.9962969,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,7,16215,14467,9222,6.414,19.251,34.765,39904,7031.10057,17.62003952,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,8,14824,10963,9127,14.011,25.276,40.035,34914,8501.99297,24.35124297,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,9,9246,8749,7904,38.947,45.377,46.584,25899,11253.07271,43.44983478,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE40,FALSE,10,8894,7962,7569,30.481,36.109,55.357,24425,9775.95005,40.02436049,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,1,8857,8308,6986,16.97,4.575,0,24151,1883.1239,7.797291624,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,2,8255,6875,5200,22.217,19.549,26.827,20330,4573.0111,22.49390605,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,3,9162,8237,7753,15.139,23.309,21.953,25152,5009.0136,19.91497137,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,4,8748,8527,7093,22.291,12.654,0.564,24368,3069.02778,12.59450008,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,5,6680,5208,3418,24.446,13.191,0,15306,2319.98008,15.15732445,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,6,8481,7641,5992,25.009,30.258,37.917,22114,6705.01371,30.32022117,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,7,7901,5447,5951,22.655,24.289,28.684,19299,4819.97822,24.97527447,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,8,9102,8346,5438,37.124,25.797,8.018,22886,5968.06294,26.0773527,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,9,7342,6267,4075,15.391,13.037,23.411,17684,2901.03426,16.40485331,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE41,FALSE,10,7264,6908,6017,27.065,24.363,30.563,20189,5487.97335,27.18298752,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,1,6384,5751,5348,43.358,54.964,68.437,17483,9588.96512,54.8473667,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,2,5909,5240,4144,39.008,40.153,43.002,15293,6191.0028,40.48259204,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,3,13525,10653,9661,24.407,27.87,30.328,33839,9200.02593,27.18764127,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,4,9675,8814,8066,41.86,38.859,51.599,26555,11636.9626,43.82211486,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,5,6129,5685,4769,51.167,50.677,67.268,16583,9225.0238,55.6294024,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,6,6995,6885,6928,16.026,30.966,55.615,20808,7106.035,34.150495,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,7,10482,9331,8178,39.706,38.624,45.109,27991,11455.00238,40.92387689,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,8,8063,7694,4841,18.318,20.289,58.108,20598,5851.02428,28.40578833,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,9,8825,7251,6503,31.875,37.429,63.14,22579,9632.93974,42.66327003,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE48,FALSE,10,8715,7425,5034,6.931,26.249,62.495,21174,5699.0232,26.91519411,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,1,7483,6498,5754,18.656,63.82,78.797,19735,10077.03146,51.06172516,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,2,9962,9380,8246,24.162,60.725,73.369,27588,14153.03118,51.30140344,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,3,9204,10072,7993,56.139,48.352,53.634,27269,14324.01262,52.52855851,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,4,8765,8585,6239,18.768,45.976,85.446,23589,10923.03074,46.30561168,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,5,14609,12091,7749,32.884,36.97,54.536,34449,13500.0609,39.18854219,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,6,6336,6447,4971,24.116,35.241,57.896,17754,6677.98719,37.61398665,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,7,8983,6440,5171,29.5,52.904,82.557,20594,10326.02507,50.14093945,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,8,14148,14443,6286,19.975,29.724,76.885,34877,11952.09142,34.26926462,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,9,10879,8909,7984,14.744,39.264,67.948,27772,10526.99784,37.90507648,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE49,FALSE,10,6858,7903,9569,24.366,24.269,28.268,24330,6293.96427,25.86915031,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,1,15179,7719,6376,11.411,42.791,63.739,29274,9099.11162,31.08257027,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,2,7580,8011,7095,19.182,26.588,46.399,22686,6875.96933,30.30930675,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,3,7013,5372,4744,22.544,27.215,44.161,17129,5137.99836,29.99590379,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,4,8319,7755,6130,7.236,29.929,61.338,22204,6682.97619,30.09807328,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,5,9308,6247,5842,26.45,62.158,73.827,21397,10657.9496,49.81048558,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,6,8889,11895,9662,21.611,19.647,37.156,30446,7848.02516,25.77686777,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,7,8158,7989,8319,7.416,32.007,73.639,24466,9288.06492,37.96315262,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,8,8367,7088,6499,20.21,57.209,84.121,21954,11212.96841,51.07483106,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,9,8886,6707,5596,24.904,48.427,71.426,21189,9457.96729,44.63621355,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE49,FALSE,10,6998,6380,6290,8.903,20.063,49.38,19668,5009.05334,25.4680361,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,1,7420,9393,6959,25.148,19.908,6.84,23772,4211.93564,17.71805334,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,2,9266,70948,7635,17.397,17.117,9.64,87849,14492.18918,16.49670364,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,3,7497,5972,4430,52.514,37.927,7.562,17899,6536.97162,36.52143483,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,4,13250,12058,6666,19.208,21.869,26.748,31974,6965.0457,21.78346688,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,5,9981,8265,6817,20.108,23.835,3.667,25063,4226.92162,16.86518621,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,6,12235,10595,7617,18.578,18.027,3.623,30447,4458.94286,14.64493336,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,7,7505,6351,5984,32.392,43.521,56.618,19840,8583.05943,43.26138826,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,8,8102,8134,5343,17.169,7.29,0.15,21579,1992.01548,9.231268733,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,9,7659,6414,5400,24.037,30.917,35.759,19473,5754.99621,29.55372161,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE51,FALSE,10,7372,7236,5937,38.606,20.232,6.502,20545,4696.04558,22.85736471,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,1,7959,6527,6574,2.639,8.764,36.796,21060,3201.03333,15.19958846,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,2,9891,8402,5306,12.971,28.136,63.343,23599,7007.92791,29.69586809,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,3,6718,5762,4442,15.779,23.325,60.851,16922,5107.02114,30.17977272,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,4,8594,7242,6210,7.505,24.234,47.182,22046,5330.00818,24.1767585,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,5,9585,8323,6948,32.29,22.9,27.994,24856,6945.98662,27.94490916,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,6,16006,16236,7140,22.404,28.406,76.891,39382,13687.9998,34.75699507,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,7,10357,8222,6935,6.44,21.771,50.526,25514,5960.98052,23.36356714,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,8,10364,9281,7323,17.966,21.097,24.881,26968,5642.04444,20.92125645,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,9,10353,9545,6110,12.46,20.136,48.642,26008,6183.9912,23.77726546,OK,Turkey,40.231,32.26,680
Gibert,NS,2,YE,YE69,FALSE,10,6968,6141,5581,28.444,33.431,49.812,18690,6814.98335,36.4632603,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,1,10368,7675,6856,41.146,69.081,64.061,24899,13960.00619,56.06653356,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,2,12862,10865,4924,32.452,43.709,79.265,28651,12825.96769,44.76621301,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,3,12254,11922,7988,4.292,56.66,77.692,32164,13486.98384,41.93192339,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,4,15485,11510,7447,26.271,33.058,29.126,34442,10042.05337,29.15641766,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,5,8591,7344,5631,42.416,73.856,79.755,21566,13558.94725,62.87186891,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,6,8170,6536,3746,19.07,37.148,11.309,18452,4409.64742,23.89793746,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,7,15685,15984,8536,22.665,31.901,46.275,40205,12604.09509,31.34957117,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,8,9809,8068,7077,30.074,45.612,73.463,24954,11828.91133,47.40286659,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,9,6730,4983,5358,56.181,54.967,68.962,17071,10214.97087,59.83815166,OK,Turkey,40.231,32.26,680
Gibert,NS,1,YE,YE80,FALSE,10,10117,8478,7684,22.556,30.172,44.82,26279,8283.94148,31.52304684,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA13,FALSE,13,15030,14939,12438,28.922,56.383,85.898,42407,23454.02621,55.30696868,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA9,FALSE,3,9841,10944,8267,26.532,47.917,92.234,29052,15480.03538,53.28388882,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA19,FALSE,2,21219,22591,20212,72.831,28.064,43.311,64022,30547.96745,47.71479718,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE48,FALSE,5,18656,20036,16082,26.592,43.671,77.204,54774,26126.87236,47.69940548,OK,Turkey,40.231,32.26,680
Abbott,NS,1,MA,MA21,FALSE,5,28409,25401,17130,30.262,44.046,79.492,70940,33402.23564,47.08519261,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA5,FALSE,11,10537,11835,10165,36.585,34.685,71.097,32537,15186.94125,46.67591127,OK,Austria,48.375,15.56,572
Abbott,NS,1,RE,RE11,FALSE,5,18570,22196,14458,24.787,40.327,82.501,55224,25481.9214,46.14283898,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA5,FALSE,1,12160,11459,10475,29.062,40.937,71.475,34094,15711.91628,46.08410946,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA19,FALSE,1,19806,19338,14435,40.528,39.347,61.552,53579,24520.92974,45.76593393,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE21,FALSE,8,19122,18810,15286,20.014,43.95,80.171,53218,24349.01114,45.75333748,OK,Turkey,40.231,32.26,680
Abbott,NS,1,RE,RE11,FALSE,7,17325,18617,15088,35.296,36.365,68.843,51030,23272.13589,45.60481264,OK,Portugal,41.15,-8.41,175
Abbott,NS,1,MA,MA21,FALSE,8,17821,14939,11541,27.911,40.947,78.503,44301,20151.12287,45.48683522,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA27,FALSE,6,20904,21278,20371,27.55,35.501,74.115,62553,28410.92143,45.41895901,OK,Austria,48.375,15.56,572
Abbott,NS,1,KA,KA7,FALSE,10,17092,18869,15120,32.196,27.209,80.642,51081,22830.07693,44.69387234,OK,Denmark,55.945,10.213,15
Abbott,NS,1,MA,MA23,FALSE,11,23405,22611,15052,26.379,37.897,83.265,61068,27275.94342,44.664871,OK,Austria,48.375,15.56,572
Abbott,NS,1,MA,MA30,FALSE,2,15907,16603,14694,29.025,33.928,72.594,47204,20917.03495,44.31199676,OK,Austria,48.375,15.56,572
Abbott,NS,1,YE,YE23,FALSE,6,18798,19146,15440,23.758,38.776,76.12,53384,23643.0098,44.28856923,OK,Turkey,40.231,32.26,680
