"Supervisor.PI","Diet","Batch","Population","Sex","ReplicateCageOld","ReplicateCage","Individual","Censor","LSP_AgeAtDeath_days","Country","Latitude","Longitude","Altitude"
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",20,1,44,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",21,1,44,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",22,0,46,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",23,0,46,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",24,0,48,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",25,0,51,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",26,0,51,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",27,0,51,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",28,1,51,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",29,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",30,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",31,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",32,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",33,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",34,1,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",35,0,55,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",36,0,55,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",37,0,55,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",38,0,55,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",39,0,58,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",40,0,58,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",41,1,58,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",42,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",43,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",44,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",45,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",46,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",47,0,62,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",48,0,62,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",49,0,62,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",50,0,65,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",51,0,65,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",52,0,67,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",53,0,67,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",54,0,69,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",55,0,69,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",56,0,74,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",57,0,76,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",58,0,76,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",59,0,76,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",60,0,79,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",61,0,83,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",9,"Flatt_VA_F_9",62,0,86,"Russia",57.979,33.244,217
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",1,0,7,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",2,1,19,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",3,1,27,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",4,1,27,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",5,0,27,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",6,0,29,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",7,0,29,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",8,0,31,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",9,0,31,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",10,0,34,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",11,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",12,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",13,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",14,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",15,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",16,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",17,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",18,0,38,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",19,0,38,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",20,0,38,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",21,0,38,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",22,0,38,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",23,0,38,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",24,0,41,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",25,0,41,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",26,0,41,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",27,0,41,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",28,0,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",29,0,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",30,0,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",31,0,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",32,0,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",33,0,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",34,1,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",35,0,48,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",36,0,48,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",37,0,48,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",38,0,48,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",39,0,48,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",40,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",41,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",42,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",43,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",44,0,52,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",45,0,55,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",46,0,55,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",47,0,57,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",48,0,57,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",49,0,57,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",50,0,59,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",51,0,59,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",52,0,59,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",53,0,62,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",54,1,62,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",55,0,64,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",56,0,69,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",57,0,69,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",58,0,73,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",59,0,73,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",9,"Flatt_YE_F_9",60,0,73,"Turkey",40.231,32.26,680
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",1,1,8,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",2,0,30,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",3,0,30,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",4,1,32,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",5,0,35,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",6,0,35,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",7,0,37,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",8,0,37,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",9,0,37,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",10,1,39,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",11,0,39,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",12,0,39,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",13,0,39,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",14,0,39,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",15,0,42,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",16,0,42,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",17,0,44,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",18,0,44,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",19,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",20,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",21,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",22,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",23,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",24,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",25,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",26,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",27,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",28,0,46,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",29,0,49,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",30,0,49,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",31,0,49,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",32,0,49,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",33,1,49,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",34,0,51,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",35,0,51,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",36,0,51,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",37,0,51,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",38,0,56,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",39,0,56,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",40,0,56,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",41,0,56,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",42,1,56,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",43,0,58,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",44,0,58,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",45,0,58,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",46,0,60,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",47,0,60,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",48,0,63,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",49,0,65,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",50,0,65,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",51,1,65,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",52,0,67,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",53,0,67,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",54,0,67,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",55,0,70,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",56,0,70,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",57,0,72,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",58,0,72,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",59,0,77,"Ukraine",48.753,30.206,214
"Flatt","S",1,"UM","F",10,"Flatt_UM_F_10",60,0,81,"Ukraine",48.753,30.206,214
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",1,1,10,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",2,1,16,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",3,0,32,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",4,0,37,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",5,1,39,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",6,1,41,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",7,0,41,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",8,0,41,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",9,0,44,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",10,0,44,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",11,0,46,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",12,0,46,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",13,1,48,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",14,0,51,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",15,0,51,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",16,0,51,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",17,1,51,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",18,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",19,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",20,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",21,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",22,0,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",23,1,53,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",24,0,55,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",25,0,58,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",26,0,58,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",27,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",28,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",29,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",30,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",31,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",32,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",33,0,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",34,1,60,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",35,0,62,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",36,0,62,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",37,1,62,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",38,0,65,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",39,0,65,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",40,0,65,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",41,1,65,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",42,1,65,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",43,0,67,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",44,0,67,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",45,0,67,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",46,0,69,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",47,0,69,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",48,0,69,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",49,0,69,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",50,0,74,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",51,0,74,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",52,0,74,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",53,0,74,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",54,0,74,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",55,0,74,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",56,0,74,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",57,0,76,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",58,0,79,"Russia",57.979,33.244,217
"Flatt","S",1,"VA","F",10,"Flatt_VA_F_10",59,0,90,"Russia",57.979,33.244,217
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",1,1,5,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",2,0,27,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",3,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",4,0,36,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",5,0,41,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",6,0,41,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",7,0,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",8,0,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",9,1,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",10,1,43,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",11,0,45,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",12,0,45,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",13,0,48,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",14,0,48,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",15,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",16,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",17,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",18,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",19,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",20,0,50,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",21,0,52,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",22,0,52,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",23,0,52,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",24,0,52,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",25,0,52,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",26,0,52,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",27,0,52,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",28,0,55,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",29,0,55,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",30,0,55,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",31,0,55,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",32,0,55,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",33,1,55,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",34,0,57,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",35,0,57,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",36,0,57,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",37,0,57,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",38,0,57,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",39,0,59,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",40,0,59,"Turkey",40.231,32.26,680
"Flatt","S",1,"YE","F",10,"Flatt_YE_F_10",41,0,59,"Turkey",40.231,32.26,680
