"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","1","F","UM","UM25",1026.46362613,26.1840166286039,1031.3083865,980.6169748,1065.52121,8.28011308381114,0.0255089571243002,1010.580291
"Schmidt","1","F","UM","UM28",1006.31440107,33.4855765522125,1007.7640165,957.8491773,1059.002398,10.589069066892,0.0332754619397355,1007.422832
"Schmidt","1","F","UM","UM29",1012.47171811,14.6435541822516,1017.7948275,985.2683728,1028.847588,4.63069842559993,0.014463173558652,1003.547308
"Schmidt","1","F","UM","UM4",1004.85939335,26.398480874285,1017.0309205,958.4036327,1034.671952,8.34793263311336,0.0262708206232493,1015.6908
"Schmidt","1","F","UM","UM5",984.121841,27.1355531974799,988.77459495,931.3909358,1018.016619,8.58101536727012,0.0275733675109847,1008.60439
"Schmidt","1","F","UM","UM7",1042.971,22.4565558109183,1044.425,985.99,1069.32,7.10138647651913,0.0215313329046717,1037.36
"Schmidt","1","F","UM","UM9",1011.92887062,19.3844273467898,1015.76265,977.3135947,1033.263908,6.12989415539103,0.0191559188689943,1007.325971
"Schmidt","1","F","VA","VA11",1027.03502458,25.1858279181733,1026.964174,979.4285354,1060.590954,7.96445809784846,0.0245228520112768,1016.855136
"Schmidt","1","F","VA","VA15",1031.8502018,19.2880852988938,1034.265123,1005.158789,1060.585112,6.09942812481141,0.0186927184442538,1005.158789
"Schmidt","1","F","VA","VA18",999.11365959,30.0773796188355,988.84354995,960.465074,1058.807867,9.51130256450471,0.0301040620655493,1018.066824
"Schmidt","1","F","VA","VA22",977.93309632,25.0185825545695,984.67174595,943.0792119,1014.572452,7.91157047013934,0.0255831228626124,1000.375392
"Schmidt","1","F","VA","VA26",946.32613939,61.4492705494699,950.00692335,826.4975741,1034.330602,19.4319655492231,0.0649345590190291,1034.330602
"Schmidt","1","F","VA","VA30",1026.61296277,35.8260989436229,1022.679641,957.0581592,1069.623982,11.3292072340401,0.0348973763656336,1006.932285
"Schmidt","1","F","VA","VA34",987.30597218,33.4061087845303,983.0765383,938.311116,1051.668851,10.5639391522475,0.0338356190743672,1002.962217
"Schmidt","1","F","VA","VA35",1013.16558132,25.2443952447417,1021.9743025,963.840664,1050.938135,7.98297871269075,0.0249163569214936,1011.88215
"Schmidt","1","F","VA","VA44",1061.493278125,16.2090754497843,1061.5736335,1040.783705,1087.771129,5.73077358365342,0.0152700688584818,1040.783705
"Schmidt","1","F","VA","VA46",1031.16679506,37.5441378165608,1019.899877,986.4953076,1114.470579,11.8724988287593,0.036409374309203,1000.654033
"Schmidt","1","F","VA","VA47",1008.10373994,21.5276162679316,1014.444775,974.9081499,1039.439073,6.80763000007573,0.0213545644312487,1008.952908
"Schmidt","1","F","VA","VA48",1015.18311489,50.9067410947415,1039.096142,883.1798548,1049.298066,16.0981250115877,0.0501453780584772,1000.30572
"Schmidt","1","F","VA","VA55",1023.27445007,42.1599018569364,1024.187006,943.1711751,1081.684316,13.3321315797081,0.0412009718937597,1006.715385
"Schmidt","1","F","VA","VA57",1021.26270794,25.5967113960413,1019.483411,978.4476194,1061.094644,8.09439086214788,0.0250637874045873,1001.070301
"Schmidt","1","F","VA","VA66",1038.81102266,23.6546319011782,1042.7320475,999.7559126,1066.844582,7.4802514020602,0.0227708711066693,1001.71216
"Schmidt","1","F","VA","VA67",974.54339425,32.8038617812339,965.81077805,928.3495342,1032.917595,10.3734919278047,0.0336607502290644,1011.275845
"Schmidt","1","F","VA","VA71",1029.09589049,27.9475271992274,1030.2177155,970.2964759,1075.338396,8.8377840919065,0.0271573596372252,1012.208118
"Schmidt","1","F","YE","YE11",973.86,41.5827408107418,970.05,915.34,1042.44,15.7167987168113,0.0426988897898485,1002.65
"Schmidt","1","F","YE","YE13",978.059,42.6553189206484,977.62,901.23,1042.02,13.4887962110124,0.0436122145194189,1000.73
"Schmidt","1","F","YE","YE14",1037.928,21.725261691302,1037.485,1001.71,1075.81,6.87013097077163,0.0209313764454779,1001.71
"Schmidt","1","F","YE","YE15",1046.60428571429,20.5091921319383,1045.69,1019.78,1076.1,7.75174599599305,0.0195959374635479,1019.78
"Schmidt","1","F","YE","YE19",985.54,33.0951087356156,995.535,908.15,1016.62,10.4655923015481,0.0335806854471819,1006.94
"Schmidt","1","F","YE","YE20",1023.127,31.4842740462953,1018.75,984.57,1076.92,9.95620164632186,0.0307725962136619,1003.59
"Schmidt","1","F","YE","YE21",1018.273,20.4876293569233,1016.095,984.26,1047.24,6.47875726252085,0.0201199770168936,1001.85
"Schmidt","1","F","YE","YE22",1021.1,54.610399091097,1030.96,900.45,1104.67,17.2693245058656,0.0534819303604906,1009.19
"Schmidt","1","F","YE","YE23",1014.202,56.6563837336781,1028.985,912.29,1103.71,17.9163216586937,0.0558630171639161,1013.81
"Schmidt","1","F","YE","YE24",1050.89375,16.1633332289918,1048.235,1027,1082.44,5.71460126639896,0.015380558909016,1027
"Schmidt","1","F","YE","YE26",1024.94428571429,23.8616727949117,1023.29,993.99,1059.7,9.01886458304742,0.023280946220684,1008.78
"Schmidt","1","F","YE","YE27",1031.25,19.1716776058388,1027.6,1000.49,1062.37,6.06261678008945,0.0185907176783891,1000.49
"Schmidt","1","F","YE","YE33",961.49,113.489994664239,991.81,658.3,1050.96,35.888687477935,0.118035543442198,1004.07
