Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	Censor	LSL_AgeAtDeath_days	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Pasyukova	S	2	MA	MA5	M	3	Pasyukova_2_MA5_3	6	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	3	Pasyukova_2_MA5_3	7	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	3	Pasyukova_2_MA5_3	8	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	3	Pasyukova_2_MA5_3	9	0	52	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	3	Pasyukova_2_MA5_3	10	0	72	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	1	0	29	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	2	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	3	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	4	0	34	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	5	0	37	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	6	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	7	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	8	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	9	0	48	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	4	Pasyukova_2_MA5_4	10	0	50	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	1	0	16	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	2	0	21	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	3	0	21	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	4	0	25	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	5	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	6	0	38	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	7	0	40	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	8	0	43	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	9	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	4	Pasyukova_2_MA5_4	10	0	47	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	1	0	37	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	2	0	40	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	3	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	4	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	5	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	6	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	7	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	8	0	48	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	9	0	48	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	F	5	Pasyukova_2_MA5_5	10	0	51	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	1	0	34	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	2	0	41	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	3	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	4	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	5	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	6	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	7	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	8	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	9	0	50	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA5	M	5	Pasyukova_2_MA5_5	10	0	52	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	1	0	21	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	2	0	23	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	3	0	37	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	4	0	41	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	5	0	41	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	6	0	43	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	7	0	43	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	8	0	43	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	9	0	46	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	1	Pasyukova_2_MA6_1	10	0	63	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	1	0	20	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	2	0	20	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	3	0	22	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	4	0	30	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	5	0	34	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	6	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	7	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	8	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	9	0	38	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	1	Pasyukova_2_MA6_1	10	0	47	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	1	0	22	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	2	0	27	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	3	0	30	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	4	0	34	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	5	0	38	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	6	0	43	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	7	0	43	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	8	0	46	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	9	0	49	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	2	Pasyukova_2_MA6_2	10	0	49	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	1	0	23	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	2	0	31	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	3	0	37	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	4	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	5	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	6	0	47	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	7	0	50	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	8	0	51	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	9	0	51	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	2	Pasyukova_2_MA6_2	10	0	67	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	1	0	5	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	2	0	19	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	3	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	4	0	34	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	5	0	34	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	6	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	7	0	38	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	8	0	41	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	9	0	41	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	3	Pasyukova_2_MA6_3	10	0	47	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	1	0	4	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	2	0	4	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	3	0	4	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	4	0	20	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	5	0	28	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	6	0	33	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	7	0	33	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	8	0	33	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	9	0	39	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	3	Pasyukova_2_MA6_3	10	0	49	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	1	0	27	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	2	0	31	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	3	0	31	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	4	0	34	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	5	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	6	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	7	0	39	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	8	0	39	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	9	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	4	Pasyukova_2_MA6_4	10	0	64	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	1	0	15	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	2	0	23	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	3	0	38	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	4	0	40	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	5	0	40	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	6	0	50	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	7	0	50	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	8	0	53	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	9	0	62	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	4	Pasyukova_2_MA6_4	10	0	63	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	1	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	2	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	3	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	4	0	42	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	5	0	46	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	6	0	50	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	7	0	50	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	8	0	50	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	9	0	56	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	F	5	Pasyukova_2_MA6_5	10	0	56	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	1	0	39	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	2	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	3	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	4	0	49	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	5	0	52	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	6	0	52	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	7	0	53	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	8	0	53	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	9	0	58	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA6	M	5	Pasyukova_2_MA6_5	10	0	63	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	1	0	14	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	2	0	19	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	3	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	4	0	54	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	5	0	54	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	6	0	54	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	7	0	54	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	8	0	57	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	9	0	58	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	1	Pasyukova_2_MA7_1	10	0	65	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	1	0	4	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	2	0	12	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	3	0	13	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	4	0	20	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	5	0	28	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	6	0	43	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	7	0	44	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	8	0	55	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	9	0	69	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	M	1	Pasyukova_2_MA7_1	10	0	69	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	2	Pasyukova_2_MA7_2	1	0	36	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	2	Pasyukova_2_MA7_2	2	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	2	Pasyukova_2_MA7_2	3	0	45	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	2	Pasyukova_2_MA7_2	4	0	46	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	2	Pasyukova_2_MA7_2	5	0	49	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
Pasyukova	S	2	MA	MA7	F	2	Pasyukova_2_MA7_2	6	0	52	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.143
