"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","CCRT_seconds","Censor","Country","Latitude","Longitude","Altitude"
"Mensch","S",10,"RE","RE6","F",1,"Mensch_10_RE6_F_1",5,2128,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE6","F",1,"Mensch_10_RE6_F_1",6,1408,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","F",1,"Mensch_10_RE11_F_1",1,1520,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","F",1,"Mensch_10_RE11_F_1",2,2122,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","F",1,"Mensch_10_RE11_F_1",3,1788,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","F",1,"Mensch_10_RE11_F_1",4,1276,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","F",1,"Mensch_10_RE11_F_1",5,1706,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","F",1,"Mensch_10_RE11_F_1",6,1257,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","F",1,"Mensch_10_RE17_F_1",1,2682,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","F",1,"Mensch_10_RE17_F_1",2,3600,1,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","F",1,"Mensch_10_RE17_F_1",3,2671,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","F",1,"Mensch_10_RE17_F_1",4,3600,1,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","F",1,"Mensch_10_RE17_F_1",5,1325,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","F",1,"Mensch_10_RE17_F_1",6,1480,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","F",1,"Mensch_9_RE4_F_1",1,1839,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","F",1,"Mensch_9_RE4_F_1",2,1538,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","F",1,"Mensch_9_RE4_F_1",3,1166,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","F",1,"Mensch_9_RE4_F_1",4,1526,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","F",1,"Mensch_9_RE4_F_1",5,1082,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","F",1,"Mensch_9_RE4_F_1",6,2475,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","F",1,"Mensch_9_RE13_F_1",1,1402,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","F",1,"Mensch_9_RE13_F_1",2,2710,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","F",1,"Mensch_9_RE13_F_1",3,2432,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","F",1,"Mensch_9_RE13_F_1",4,1760,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","F",1,"Mensch_9_RE13_F_1",5,2152,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","F",1,"Mensch_9_RE13_F_1",6,1844,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","F",1,"Mensch_8_RE6_F_1",1,1195,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","F",1,"Mensch_8_RE6_F_1",2,1512,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","F",1,"Mensch_8_RE6_F_1",3,1077,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","F",1,"Mensch_8_RE6_F_1",4,1548,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","F",1,"Mensch_8_RE18_F_1",1,1009,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","F",1,"Mensch_8_RE18_F_1",2,1106,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","F",1,"Mensch_8_RE18_F_1",3,1652,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","F",1,"Mensch_8_RE18_F_1",4,1301,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","F",1,"Mensch_8_RE18_F_1",5,1840,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","F",1,"Mensch_8_RE18_F_1",6,1710,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","F",1,"Mensch_7_RE2_F_1",1,1184,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","F",1,"Mensch_7_RE2_F_1",2,1362,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","F",1,"Mensch_7_RE2_F_1",3,2090,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","F",1,"Mensch_7_RE2_F_1",4,2238,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","F",1,"Mensch_7_RE2_F_1",5,916,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","F",1,"Mensch_7_RE2_F_1",6,1318,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","F",1,"Mensch_7_RE8_F_1",1,1244,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","F",1,"Mensch_7_RE8_F_1",2,1699,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","F",1,"Mensch_7_RE8_F_1",3,1214,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","F",1,"Mensch_7_RE8_F_1",4,1502,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","F",1,"Mensch_7_RE8_F_1",5,1395,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","F",1,"Mensch_7_RE8_F_1",6,896,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","F",1,"Mensch_7_RE16_F_1",1,2520,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","F",1,"Mensch_7_RE16_F_1",2,971,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","F",1,"Mensch_7_RE16_F_1",3,912,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","F",1,"Mensch_7_RE16_F_1",4,1219,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","F",1,"Mensch_7_RE16_F_1",5,3600,1,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","F",1,"Mensch_7_RE16_F_1",6,1420,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","F",1,"Mensch_6_RE15_F_1",1,2390,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","F",1,"Mensch_6_RE15_F_1",2,2222,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","F",1,"Mensch_6_RE15_F_1",3,1943,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","F",1,"Mensch_6_RE15_F_1",4,2674,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","F",1,"Mensch_6_RE15_F_1",5,3572,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","F",1,"Mensch_6_RE15_F_1",6,1702,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","F",1,"Mensch_5_RE10_F_1",1,2279,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","F",1,"Mensch_5_RE10_F_1",2,1252,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","F",1,"Mensch_5_RE10_F_1",3,1304,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","F",1,"Mensch_5_RE10_F_1",4,3600,1,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","F",1,"Mensch_5_RE10_F_1",5,1638,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","F",1,"Mensch_5_RE10_F_1",6,1647,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","F",1,"Mensch_5_RE12_F_1",1,2049,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","F",1,"Mensch_5_RE12_F_1",2,1591,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","F",1,"Mensch_5_RE12_F_1",3,1430,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","F",1,"Mensch_5_RE12_F_1",4,1541,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","F",1,"Mensch_5_RE12_F_1",5,1703,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","F",1,"Mensch_5_RE12_F_1",6,2620,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","F",1,"Mensch_3_RE5_F_1",1,1381,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","F",1,"Mensch_3_RE5_F_1",2,1747,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","F",1,"Mensch_3_RE5_F_1",3,1843,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","F",1,"Mensch_3_RE5_F_1",4,1650,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","F",1,"Mensch_3_RE5_F_1",5,1674,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","F",1,"Mensch_3_RE5_F_1",6,1541,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","F",1,"Mensch_3_RE7_F_1",1,1313,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","F",1,"Mensch_3_RE7_F_1",2,1381,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","F",1,"Mensch_3_RE7_F_1",3,1483,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","F",1,"Mensch_3_RE7_F_1",4,3600,1,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","F",1,"Mensch_3_RE7_F_1",5,1203,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","F",1,"Mensch_3_RE7_F_1",6,965,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","F",1,"Mensch_2_RE1_F_1",1,725,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","F",1,"Mensch_2_RE1_F_1",2,2066,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","F",1,"Mensch_2_RE1_F_1",3,1638,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","F",1,"Mensch_2_RE1_F_1",4,1104,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","F",1,"Mensch_2_RE1_F_1",5,979,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","F",1,"Mensch_2_RE1_F_1",6,1978,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","F",1,"Mensch_2_RE3_F_1",1,2357,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","F",1,"Mensch_2_RE3_F_1",2,1586,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","F",1,"Mensch_2_RE3_F_1",3,2080,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","F",1,"Mensch_2_RE3_F_1",4,1501,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","F",1,"Mensch_2_RE3_F_1",5,1501,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","F",1,"Mensch_2_RE3_F_1",6,1501,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE2","M",1,"Mensch_10_RE2_M_1",6,1215,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","M",1,"Mensch_10_RE11_M_1",1,1350,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","M",1,"Mensch_10_RE11_M_1",2,1776,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","M",1,"Mensch_10_RE11_M_1",3,1507,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","M",1,"Mensch_10_RE11_M_1",4,1696,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","M",1,"Mensch_10_RE11_M_1",5,2327,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE11","M",1,"Mensch_10_RE11_M_1",6,950,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE13","M",1,"Mensch_10_RE13_M_1",5,1115,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE13","M",1,"Mensch_10_RE13_M_1",6,1531,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","M",1,"Mensch_10_RE17_M_1",1,1799,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","M",1,"Mensch_10_RE17_M_1",2,1626,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","M",1,"Mensch_10_RE17_M_1",3,1173,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","M",1,"Mensch_10_RE17_M_1",4,1174,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","M",1,"Mensch_10_RE17_M_1",5,1588,0,"Portugal",41.15,-8.41,175
"Mensch","S",10,"RE","RE17","M",1,"Mensch_10_RE17_M_1",6,3226,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","M",1,"Mensch_9_RE4_M_1",1,1566,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","M",1,"Mensch_9_RE4_M_1",2,2212,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","M",1,"Mensch_9_RE4_M_1",3,2508,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","M",1,"Mensch_9_RE4_M_1",4,1429,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","M",1,"Mensch_9_RE4_M_1",5,2602,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE4","M",1,"Mensch_9_RE4_M_1",6,1637,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","M",1,"Mensch_9_RE13_M_1",1,1778,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","M",1,"Mensch_9_RE13_M_1",2,1874,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","M",1,"Mensch_9_RE13_M_1",3,2120,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"RE","RE13","M",1,"Mensch_9_RE13_M_1",4,1825,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","M",1,"Mensch_8_RE6_M_1",1,1260,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","M",1,"Mensch_8_RE6_M_1",2,912,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","M",1,"Mensch_8_RE6_M_1",3,1012,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","M",1,"Mensch_8_RE6_M_1",4,1056,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","M",1,"Mensch_8_RE6_M_1",5,932,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE6","M",1,"Mensch_8_RE6_M_1",6,1323,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","M",1,"Mensch_8_RE18_M_1",1,1000,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","M",1,"Mensch_8_RE18_M_1",2,1965,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","M",1,"Mensch_8_RE18_M_1",3,1570,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","M",1,"Mensch_8_RE18_M_1",4,1380,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","M",1,"Mensch_8_RE18_M_1",5,1359,0,"Portugal",41.15,-8.41,175
"Mensch","S",8,"RE","RE18","M",1,"Mensch_8_RE18_M_1",6,2806,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","M",1,"Mensch_7_RE2_M_1",1,1230,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","M",1,"Mensch_7_RE2_M_1",2,1486,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","M",1,"Mensch_7_RE2_M_1",3,2035,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","M",1,"Mensch_7_RE2_M_1",4,1695,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE2","M",1,"Mensch_7_RE2_M_1",5,1468,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","M",1,"Mensch_7_RE8_M_1",1,1135,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","M",1,"Mensch_7_RE8_M_1",2,941,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","M",1,"Mensch_7_RE8_M_1",3,1223,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","M",1,"Mensch_7_RE8_M_1",4,1370,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","M",1,"Mensch_7_RE8_M_1",5,1045,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE8","M",1,"Mensch_7_RE8_M_1",6,1079,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","M",1,"Mensch_7_RE16_M_1",1,950,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","M",1,"Mensch_7_RE16_M_1",2,1462,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","M",1,"Mensch_7_RE16_M_1",3,1434,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","M",1,"Mensch_7_RE16_M_1",4,2500,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","M",1,"Mensch_7_RE16_M_1",5,1411,0,"Portugal",41.15,-8.41,175
"Mensch","S",7,"RE","RE16","M",1,"Mensch_7_RE16_M_1",6,1528,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","M",1,"Mensch_6_RE15_M_1",1,1453,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","M",1,"Mensch_6_RE15_M_1",2,1970,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","M",1,"Mensch_6_RE15_M_1",3,1412,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","M",1,"Mensch_6_RE15_M_1",4,1370,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","M",1,"Mensch_6_RE15_M_1",5,2383,0,"Portugal",41.15,-8.41,175
"Mensch","S",6,"RE","RE15","M",1,"Mensch_6_RE15_M_1",6,2061,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","M",1,"Mensch_5_RE10_M_1",1,1570,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","M",1,"Mensch_5_RE10_M_1",2,890,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","M",1,"Mensch_5_RE10_M_1",3,1331,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","M",1,"Mensch_5_RE10_M_1",4,1012,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","M",1,"Mensch_5_RE10_M_1",5,1779,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE10","M",1,"Mensch_5_RE10_M_1",6,1838,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","M",1,"Mensch_5_RE12_M_1",1,1688,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","M",1,"Mensch_5_RE12_M_1",2,1388,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","M",1,"Mensch_5_RE12_M_1",3,1721,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","M",1,"Mensch_5_RE12_M_1",4,1045,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","M",1,"Mensch_5_RE12_M_1",5,1326,0,"Portugal",41.15,-8.41,175
"Mensch","S",5,"RE","RE12","M",1,"Mensch_5_RE12_M_1",6,1698,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","M",1,"Mensch_3_RE5_M_1",1,1655,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","M",1,"Mensch_3_RE5_M_1",2,1089,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","M",1,"Mensch_3_RE5_M_1",3,1268,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","M",1,"Mensch_3_RE5_M_1",4,1665,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","M",1,"Mensch_3_RE5_M_1",5,1234,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE5","M",1,"Mensch_3_RE5_M_1",6,1552,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","M",1,"Mensch_3_RE7_M_1",1,1566,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","M",1,"Mensch_3_RE7_M_1",2,965,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","M",1,"Mensch_3_RE7_M_1",3,1304,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","M",1,"Mensch_3_RE7_M_1",4,1235,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","M",1,"Mensch_3_RE7_M_1",5,1640,0,"Portugal",41.15,-8.41,175
"Mensch","S",3,"RE","RE7","M",1,"Mensch_3_RE7_M_1",6,1210,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","M",1,"Mensch_2_RE1_M_1",1,1237,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","M",1,"Mensch_2_RE1_M_1",2,1334,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","M",1,"Mensch_2_RE1_M_1",3,1249,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","M",1,"Mensch_2_RE1_M_1",4,1123,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","M",1,"Mensch_2_RE1_M_1",5,1590,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE1","M",1,"Mensch_2_RE1_M_1",6,1166,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","M",1,"Mensch_2_RE3_M_1",1,1250,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","M",1,"Mensch_2_RE3_M_1",2,1099,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","M",1,"Mensch_2_RE3_M_1",3,2345,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","M",1,"Mensch_2_RE3_M_1",4,1260,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","M",1,"Mensch_2_RE3_M_1",5,1268,0,"Portugal",41.15,-8.41,175
"Mensch","S",2,"RE","RE3","M",1,"Mensch_2_RE3_M_1",6,1267,0,"Portugal",41.15,-8.41,175
"Mensch","S",9,"UM","UM21","F",1,"Mensch_9_UM21_F_1",1,1622,0,"Ukraine",48.753,30.206,214
"Mensch","S",9,"UM","UM21","F",1,"Mensch_9_UM21_F_1",2,3600,1,"Ukraine",48.753,30.206,214
"Mensch","S",9,"UM","UM21","F",1,"Mensch_9_UM21_F_1",3,1967,0,"Ukraine",48.753,30.206,214
"Mensch","S",9,"UM","UM21","F",1,"Mensch_9_UM21_F_1",4,3600,1,"Ukraine",48.753,30.206,214
"Mensch","S",9,"UM","UM21","F",1,"Mensch_9_UM21_F_1",5,1162,0,"Ukraine",48.753,30.206,214
"Mensch","S",9,"UM","UM21","F",1,"Mensch_9_UM21_F_1",6,3600,1,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM6","F",1,"Mensch_7_UM6_F_1",1,2692,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM6","F",1,"Mensch_7_UM6_F_1",2,1894,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM6","F",1,"Mensch_7_UM6_F_1",3,2136,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM6","F",1,"Mensch_7_UM6_F_1",4,1634,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM6","F",1,"Mensch_7_UM6_F_1",5,1689,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM6","F",1,"Mensch_7_UM6_F_1",6,1012,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM7","F",1,"Mensch_7_UM7_F_1",1,3091,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM7","F",1,"Mensch_7_UM7_F_1",2,1370,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM7","F",1,"Mensch_7_UM7_F_1",3,3600,1,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM7","F",1,"Mensch_7_UM7_F_1",4,1737,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM7","F",1,"Mensch_7_UM7_F_1",5,2040,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM7","F",1,"Mensch_7_UM7_F_1",6,1362,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM18","F",1,"Mensch_7_UM18_F_1",1,916,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM18","F",1,"Mensch_7_UM18_F_1",2,1403,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM18","F",1,"Mensch_7_UM18_F_1",3,1270,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM18","F",1,"Mensch_7_UM18_F_1",4,1478,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM18","F",1,"Mensch_7_UM18_F_1",5,1335,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM18","F",1,"Mensch_7_UM18_F_1",6,1329,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM20","F",1,"Mensch_7_UM20_F_1",1,2171,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM20","F",1,"Mensch_7_UM20_F_1",2,2885,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM20","F",1,"Mensch_7_UM20_F_1",3,2679,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM20","F",1,"Mensch_7_UM20_F_1",4,1533,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM20","F",1,"Mensch_7_UM20_F_1",5,2025,0,"Ukraine",48.753,30.206,214
"Mensch","S",7,"UM","UM20","F",1,"Mensch_7_UM20_F_1",6,1571,0,"Ukraine",48.753,30.206,214
"Mensch","S",6,"UM","UM9","F",1,"Mensch_6_UM9_F_1",1,2706,0,"Ukraine",48.753,30.206,214
"Mensch","S",6,"UM","UM9","F",1,"Mensch_6_UM9_F_1",2,1636,0,"Ukraine",48.753,30.206,214
