Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	DT_EggAdult	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	17	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	20	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	21	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	22	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	24	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	25	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	26	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	27	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK12	M	1	Schmidt_1_AK12_1	28	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	F	1	Schmidt_1_AK13_1	1	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	F	1	Schmidt_1_AK13_1	2	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	F	1	Schmidt_1_AK13_1	3	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	F	1	Schmidt_1_AK13_1	6	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	F	1	Schmidt_1_AK13_1	7	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	F	1	Schmidt_1_AK13_1	9	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	F	1	Schmidt_1_AK13_1	10	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	M	1	Schmidt_1_AK13_1	4	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	M	1	Schmidt_1_AK13_1	5	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	M	1	Schmidt_1_AK13_1	8	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	M	1	Schmidt_1_AK13_1	11	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	M	1	Schmidt_1_AK13_1	12	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	M	1	Schmidt_1_AK13_1	13	236	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK13	M	1	Schmidt_1_AK13_1	14	236	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	F	1	Schmidt_1_AK14_1	1	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	F	1	Schmidt_1_AK14_1	2	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	F	1	Schmidt_1_AK14_1	3	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	F	1	Schmidt_1_AK14_1	4	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	F	1	Schmidt_1_AK14_1	9	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	F	1	Schmidt_1_AK14_1	12	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	F	1	Schmidt_1_AK14_1	13	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	M	1	Schmidt_1_AK14_1	5	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	M	1	Schmidt_1_AK14_1	6	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	M	1	Schmidt_1_AK14_1	7	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	M	1	Schmidt_1_AK14_1	8	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	M	1	Schmidt_1_AK14_1	10	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	M	1	Schmidt_1_AK14_1	11	216	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	M	1	Schmidt_1_AK14_1	14	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK14	M	1	Schmidt_1_AK14_1	15	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	F	1	Schmidt_1_AK15_1	2	240	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	F	1	Schmidt_1_AK15_1	3	240	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	F	1	Schmidt_1_AK15_1	5	256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	F	1	Schmidt_1_AK15_1	6	256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	F	1	Schmidt_1_AK15_1	7	256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	F	1	Schmidt_1_AK15_1	8	256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	F	1	Schmidt_1_AK15_1	13	264	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	M	1	Schmidt_1_AK15_1	1	236	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	M	1	Schmidt_1_AK15_1	4	240	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	M	1	Schmidt_1_AK15_1	9	256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	M	1	Schmidt_1_AK15_1	10	256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	M	1	Schmidt_1_AK15_1	11	256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	M	1	Schmidt_1_AK15_1	12	256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	M	1	Schmidt_1_AK15_1	14	264	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK15	M	1	Schmidt_1_AK15_1	15	304	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	1	188	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	4	192	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	5	192	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	6	192	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	7	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	8	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	9	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	10	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	11	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	22	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	F	1	Schmidt_1_AK16_1	24	236	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	2	188	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	3	188	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	12	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	13	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	14	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	15	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	16	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	17	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	18	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	19	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	20	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	21	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	23	232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK16	M	1	Schmidt_1_AK16_1	25	236	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	1	188	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	2	188	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	3	188	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	4	192	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	5	192	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	6	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	7	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	8	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	9	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	10	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	11	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	12	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	13	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	14	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	17	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	F	1	Schmidt_1_AK17_1	18	212	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
Schmidt	NS	1	AK	AK17	M	1	Schmidt_1_AK17_1	15	208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.183
